"HEATHOME","DNTHEAT","HEATAPT","EQUIPM","FUELHEAT","EQUIPAGE","GEOHP","EQUIPAUXTYPE","EQUIPAUX","FUELAUX","USEEQUIPAUX","NUMPORTEL","NUMFIREPLC","NUMDLHP","BASEHEAT","ATTCHEAT","GARGHEAT","HUMIDTYPE","NUMPORTHUM","USEHUMID","ELWARM","UGWARM","LPWARM","FOWARM","WDWARM","ZATTCHEAT","ZBASEHEAT","ZEQUIPAGE","ZEQUIPAUXTYPE","ZEQUIPM","ZFUELAUX","ZFUELHEAT","ZGARGHEAT","ZHEATAPT","ZHEATHOME","ZHUMIDTYPE","ZNUMDLHP","ZNUMFIREPLC","ZNUMPORTEL","ZNUMPORTHUM","ZUSEEQUIPAUX","ZUSEHUMID","ZDNTHEAT","DOEID","NWEIGHT"
1,-2,-2,3,1,2,-2,9,1,1,3,-2,1,-2,-2,0,0,1,3,1,0,1,0,0,0,0,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,0,-2,114458,7741.2234797
1,-2,-2,3,1,2,-2,9,1,1,4,-2,1,-2,1,0,0,2,-2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,0,-2,108944,4393.0019331
1,-2,-2,3,1,3,-2,9,1,1,4,-2,1,-2,1,0,0,2,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,0,-2,108383,5040.672364
1,-2,-2,3,1,3,-2,9,1,1,2,-2,2,-2,1,-2,-2,2,-2,2,0,1,0,0,0,-2,0,0,0,0,0,0,-2,-2,0,0,-2,0,-2,-2,0,0,-2,116778,5517.3077567
1,-2,-2,3,1,1,-2,9,1,1,2,-2,1,-2,1,0,0,2,-2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,0,-2,103577,5816.2814792
1,-2,-2,3,1,1,-2,9,1,5,2,-2,1,-2,-2,1,1,0,-2,-2,1,1,0,0,0,0,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,100947,8679.9666709
1,-2,-2,3,1,2,-2,9,1,1,2,-2,1,-2,-2,-2,0,0,-2,-2,0,1,0,0,0,-2,-2,0,0,1,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,104620,6429.6821785
1,-2,-2,3,1,3,-2,9,1,1,5,-2,1,-2,-2,-2,0,0,-2,-2,0,1,0,0,0,-2,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,114558,3835.4453144
1,-2,-2,3,1,2,-2,9,1,1,4,-2,1,-2,-2,-2,0,0,-2,-2,0,1,0,0,0,-2,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,113479,5094.9086985
1,-2,-2,3,1,4,-2,9,1,1,3,-2,1,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,1,1,1,1,1,-2,-2,0,0,-2,1,-2,-2,1,-2,-2,106797,5740.9057696
1,-2,-2,3,1,5,-2,9,1,1,2,-2,1,-2,1,-2,0,0,-2,-2,0,1,0,0,0,-2,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,102089,515.55234459
1,-2,-2,3,1,6,-2,9,1,1,1,-2,1,-2,0,0,-2,0,-2,-2,0,1,0,0,0,0,0,0,0,0,0,0,-2,-2,0,0,-2,0,-2,-2,0,-2,-2,106764,10779.198983
1,-2,-2,3,1,5,-2,9,1,1,5,-2,1,-2,-2,0,0,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,105996,6251.9361706
1,-2,-2,7,1,4,-2,9,1,1,4,-2,3,-2,-2,0,0,0,-2,-2,0,1,0,0,0,0,-2,0,0,1,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,105395,10038.155365
1,-2,-2,3,1,3,-2,9,1,5,1,-2,1,-2,-2,0,0,0,-2,-2,1,1,0,0,0,0,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,106932,6219.0211848
1,-2,-2,2,1,4,-2,9,1,1,2,-2,1,-2,1,-2,-2,0,-2,-2,0,1,0,0,0,-2,0,0,0,0,0,0,-2,-2,0,0,-2,1,-2,-2,0,-2,-2,111018,6810.6598556
1,-2,-2,3,1,4,-2,9,1,7,4,-2,1,-2,-2,0,0,0,-2,-2,0,1,0,0,1,0,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,102173,4384.2317405
1,-2,-2,3,1,3,-2,9,1,1,1,-2,1,-2,-2,0,0,0,-2,-2,0,1,0,0,0,0,-2,1,0,1,0,1,0,-2,0,0,-2,0,-2,-2,0,-2,-2,110722,7109.0030698
1,-2,-2,3,1,6,-2,9,1,7,4,-2,1,-2,1,0,0,0,-2,-2,0,1,0,0,1,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,106039,8338.7020564
1,-2,-2,3,1,3,-2,9,1,1,4,-2,1,-2,1,-2,0,0,-2,-2,0,1,0,0,0,-2,0,0,0,0,0,1,0,-2,0,0,-2,0,-2,-2,0,-2,-2,100972,6131.589661
1,-2,-2,3,1,6,-2,9,1,1,1,-2,1,-2,-2,0,0,1,1,2,0,1,0,0,0,0,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,0,-2,103122,6637.6316534
1,-2,-2,3,1,5,-2,9,1,1,5,-2,2,-2,1,0,1,2,-2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,0,-2,114451,731.15145547
1,-2,-2,3,1,1,-2,9,1,1,3,-2,1,-2,-2,0,1,2,-2,2,0,1,0,0,0,0,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,0,-2,114201,1576.8303617
1,-2,-2,3,1,6,-2,9,1,1,1,-2,1,-2,-2,0,0,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,112931,4845.0453941
1,-2,0,3,1,4,-2,9,1,5,5,-2,1,-2,-2,-2,-2,0,-2,-2,1,1,0,0,0,-2,-2,0,0,0,0,0,-2,0,0,0,-2,0,-2,-2,0,-2,-2,108033,8455.5307661
1,-2,-2,3,1,4,-2,9,1,1,3,-2,1,-2,1,-2,0,0,-2,-2,0,1,0,0,0,-2,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,110278,1633.0010871
1,-2,-2,3,1,3,-2,9,1,7,4,-2,1,-2,-2,0,1,1,2,2,0,1,0,0,1,0,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,0,-2,109578,6545.5532918
1,-2,-2,3,1,4,-2,9,1,7,2,-2,1,-2,-2,-2,0,1,2,3,0,1,0,0,1,-2,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,0,-2,100652,3889.5476339
1,-2,-2,3,1,3,-2,9,1,5,5,-2,1,-2,-2,0,-2,1,1,1,1,1,0,0,0,0,-2,0,0,0,0,0,-2,-2,0,0,-2,0,-2,0,0,0,-2,100228,4432.0660136
1,-2,-2,3,1,5,-2,9,1,1,2,-2,1,-2,-2,0,0,1,1,2,0,1,0,0,0,0,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,0,-2,109242,5370.676665
1,-2,-2,3,1,5,-2,9,1,1,4,-2,1,-2,1,0,0,2,-2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,1,-2,0,-2,-2,0,1,-2,117003,5977.9062846
1,-2,-2,3,1,2,-2,9,1,1,1,-2,1,-2,1,0,0,2,-2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,0,-2,111815,4715.2500314
1,-2,-2,3,1,6,-2,9,1,7,5,-2,1,-2,1,-2,0,2,-2,2,0,1,0,0,1,-2,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,0,-2,110915,5056.9838799
1,-2,-2,3,1,4,-2,9,1,1,5,-2,1,-2,1,0,0,2,-2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,0,-2,101440,3627.1957933
1,-2,-2,7,1,6,-2,9,1,7,2,-2,1,-2,1,-2,0,0,-2,-2,0,1,0,0,1,-2,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,108014,494.7316813
1,-2,-2,3,1,3,-2,9,1,1,5,-2,1,-2,-2,0,0,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,104583,7877.3915484
1,-2,-2,3,1,2,-2,9,1,1,4,-2,1,-2,-2,0,1,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,105764,8998.3965575
1,-2,-2,3,1,4,-2,9,1,5,2,-2,2,-2,1,0,0,0,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,100878,5558.3065682
1,-2,-2,3,1,1,-2,9,1,1,3,-2,2,-2,1,-2,0,0,-2,-2,0,1,0,0,0,-2,0,0,0,0,0,1,0,-2,0,0,-2,0,-2,-2,0,-2,-2,111022,1418.7586087
1,-2,-2,3,1,6,-2,9,1,1,3,-2,1,-2,0,0,0,0,-2,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,109103,4916.7563452
1,-2,-2,3,1,2,-2,9,1,1,3,-2,1,-2,-2,0,0,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,100968,6232.7309049
1,-2,-2,3,1,4,-2,9,1,7,3,-2,1,-2,1,0,-2,0,-2,-2,0,1,0,0,1,0,0,0,0,0,0,0,-2,-2,0,0,-2,0,-2,-2,0,-2,-2,104081,6239.1367481
1,-2,-2,3,1,1,-2,9,1,7,5,-2,1,-2,-2,-2,1,0,-2,-2,0,1,0,0,1,-2,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,105277,4699.8905425
1,-2,-2,3,1,4,-2,9,1,1,5,-2,1,-2,-2,-2,0,0,-2,-2,0,1,0,0,0,-2,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,110930,5425.7562969
1,-2,-2,3,1,4,-2,9,1,1,4,-2,1,-2,-2,0,0,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,117408,3458.5757934
1,-2,-2,3,1,5,-2,9,1,1,5,-2,1,-2,-2,0,0,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,116635,9980.0315341
1,-2,-2,3,1,1,-2,9,1,1,1,-2,1,-2,-2,0,-2,0,-2,-2,0,1,0,0,0,1,-2,1,1,1,0,1,-2,-2,0,0,-2,1,-2,-2,0,-2,-2,110069,6701.4073956
1,-2,-2,3,1,3,-2,9,1,1,5,-2,1,-2,-2,0,1,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,103150,4527.1254391
1,-2,-2,2,1,6,-2,9,1,7,5,-2,1,-2,0,0,-2,0,-2,-2,0,1,0,0,1,0,0,0,0,0,0,0,-2,-2,0,0,-2,0,-2,-2,0,-2,-2,112202,8250.049869
1,-2,-2,3,1,2,-2,9,1,1,5,-2,1,-2,-2,1,-2,1,1,2,0,1,0,0,0,0,-2,0,0,1,0,0,-2,-2,0,0,-2,0,-2,0,0,0,-2,107333,6648.4112461
1,-2,-2,3,1,2,-2,9,1,1,5,-2,1,-2,-2,1,0,1,2,2,0,1,0,0,0,0,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,0,-2,113836,3445.3751686
1,-2,0,3,1,6,-2,9,1,5,4,-2,1,-2,-2,-2,-2,1,1,2,1,1,0,0,0,-2,-2,1,0,0,0,0,-2,0,0,0,-2,0,-2,0,0,0,-2,102910,10127.217156
1,-2,-2,3,1,3,-2,9,1,2,2,-2,2,-2,1,0,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,0,-2,107526,4939.31545
1,-2,-2,3,1,5,-2,9,1,5,4,-2,1,-2,1,0,0,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,0,-2,116047,4356.4283407
1,-2,-2,3,1,4,-2,9,1,7,2,-2,2,-2,-2,0,0,1,1,2,0,1,0,0,1,1,-2,0,0,1,0,0,0,-2,0,0,-2,0,-2,0,0,0,-2,103457,3563.4201234
1,-2,-2,3,1,3,-2,9,1,1,2,-2,2,-2,1,-2,0,1,1,2,0,1,0,0,0,-2,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,0,-2,117262,3605.8912517
1,-2,-2,3,1,2,-2,9,1,1,4,-2,1,-2,-2,-2,0,1,1,2,0,1,0,0,0,-2,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,0,-2,109210,5996.503657
1,-2,-2,3,1,5,-2,9,1,7,3,-2,1,-2,1,0,0,2,-2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,0,-2,105281,5278.5733219
1,-2,-2,3,1,4,-2,9,1,1,5,-2,1,-2,1,0,0,0,-2,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,107563,5353.6084347
1,-2,-2,3,1,6,-2,9,1,1,2,-2,2,-2,1,-2,0,0,-2,-2,0,1,0,0,0,-2,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,115229,8556.1309229
1,-2,-2,3,1,6,-2,9,1,7,4,-2,1,-2,-2,0,0,0,-2,-2,0,1,0,0,1,0,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,105300,7258.4652232
1,-2,-2,3,1,2,-2,9,1,1,5,-2,1,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,0,0,0,0,0,-2,-2,0,0,-2,0,-2,-2,0,-2,-2,117848,4916.5473029
1,-2,0,3,1,6,-2,9,1,5,3,-2,2,-2,-2,-2,-2,0,-2,-2,1,1,0,0,0,-2,-2,0,0,1,0,1,-2,0,0,0,-2,0,-2,-2,0,-2,-2,108568,5205.4217918
1,-2,-2,3,1,4,-2,9,1,1,4,-2,1,-2,-2,0,0,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,103218,3402.670203
1,-2,-2,3,1,2,-2,9,1,7,4,-2,1,-2,-2,-2,0,0,-2,-2,0,1,0,0,1,-2,-2,1,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,114766,15673.778146
1,-2,0,3,1,4,-2,9,1,1,5,-2,1,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,0,0,0,0,0,-2,0,0,0,-2,0,-2,-2,0,-2,-2,114941,6128.2741564
1,-2,-2,3,1,5,-2,9,1,1,1,-2,2,-2,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,0,-2,104379,3688.4172699
1,-2,-2,3,1,4,-2,9,1,1,5,-2,1,-2,1,-2,0,1,1,2,0,1,0,0,0,-2,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,0,-2,108410,2815.3655241
1,-2,-2,3,1,4,-2,9,1,1,4,-2,1,-2,-2,1,0,1,1,2,0,1,0,0,0,0,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,0,-2,104765,1710.7339296
1,-2,-2,3,1,4,-2,9,1,1,3,-2,1,-2,1,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,0,-2,110604,3826.120258
1,-2,-2,3,1,6,-2,9,1,1,3,-2,1,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,0,0,0,0,0,-2,-2,0,0,-2,0,-2,-2,0,-2,-2,105903,1794.7330932
1,-2,-2,3,1,2,-2,9,1,1,1,-2,1,-2,1,0,0,0,-2,-2,0,1,0,0,0,0,1,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,102848,4805.9198497
1,-2,-2,3,1,3,-2,9,1,5,4,-2,1,-2,-2,0,-2,0,-2,-2,1,1,0,0,0,0,-2,0,0,0,0,0,-2,-2,0,0,-2,1,-2,-2,0,-2,-2,111100,7625.0368338
1,-2,-2,3,1,5,-2,9,1,1,5,-2,1,-2,-2,0,0,0,-2,-2,0,1,0,0,0,0,-2,0,0,1,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,113262,4008.9661771
1,-2,-2,3,1,5,-2,9,1,1,4,-2,1,-2,1,0,0,0,-2,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,100367,7749.3326737
1,-2,-2,3,1,1,-2,9,1,7,4,-2,1,-2,-2,-2,0,0,-2,-2,0,1,0,0,1,-2,-2,0,0,1,0,1,0,-2,0,0,-2,0,-2,-2,0,-2,-2,107359,11188.339964
1,-2,-2,3,1,4,-2,9,1,1,2,-2,1,-2,-2,0,0,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,105478,9807.6507337
1,-2,-2,3,1,3,-2,9,1,7,5,-2,1,-2,-2,0,0,0,-2,-2,0,1,0,0,1,0,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,114317,4853.197974
1,-2,-2,2,1,4,-2,9,1,1,5,-2,1,-2,-2,0,1,0,-2,-2,0,1,0,0,0,1,-2,1,0,0,1,1,0,-2,0,0,-2,0,-2,-2,0,-2,-2,111355,6760.8967509
1,-2,-2,3,1,4,-2,9,1,7,4,-2,1,-2,-2,-2,0,0,-2,-2,0,1,0,0,1,-2,-2,0,0,0,1,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,103465,8697.6935297
1,-2,-2,3,1,6,-2,9,1,1,2,-2,2,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,0,0,0,0,0,-2,-2,0,0,-2,0,-2,-2,0,-2,-2,113341,9309.9267518
1,-2,-2,3,1,4,-2,9,1,1,4,-2,1,-2,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,0,-2,100492,4474.568842
1,-2,-2,3,1,1,-2,9,1,1,4,-2,2,-2,-2,1,1,1,2,1,0,1,0,0,0,0,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,0,-2,112291,8857.05669
1,-2,-2,3,1,6,-2,9,1,1,5,-2,1,-2,-2,0,0,1,1,2,0,1,0,0,0,0,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,0,-2,102841,14843.316303
1,-2,-2,3,1,6,-2,9,1,1,4,-2,1,-2,1,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,0,-2,114009,4962.7430708
1,-2,-2,3,1,5,-2,9,1,5,4,-2,1,-2,-2,0,0,1,1,4,1,1,0,0,0,0,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,0,-2,105947,4578.6091518
1,-2,-2,3,1,4,-2,9,1,1,2,-2,1,-2,1,-2,1,1,3,2,0,1,0,0,0,-2,0,1,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,0,-2,107362,1930.8739436
1,-2,-2,3,1,6,-2,9,1,7,1,-2,1,-2,1,0,0,2,-2,2,0,1,0,0,1,0,0,0,0,1,0,1,0,-2,0,0,-2,0,-2,-2,0,0,-2,109312,7084.2100743
1,-2,-2,3,1,2,-2,9,1,1,4,-2,1,-2,1,-2,0,2,-2,2,0,1,0,0,0,-2,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,0,-2,114993,7084.2100743
1,-2,-2,3,1,5,-2,9,1,1,2,-2,1,-2,0,1,-2,2,-2,2,0,1,0,0,0,0,0,0,0,0,0,0,-2,-2,0,0,-2,0,-2,-2,0,0,-2,109104,4553.2116882
1,-2,-2,3,1,4,-2,9,1,1,1,-2,1,-2,-2,0,-2,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,0,0,-2,-2,0,0,-2,0,-2,-2,0,-2,-2,101573,1722.9111767
1,-2,-2,3,1,1,-2,9,1,7,4,-2,1,-2,-2,-2,-2,0,-2,-2,0,1,0,0,1,-2,-2,0,0,1,0,0,-2,-2,0,0,-2,0,-2,-2,0,-2,-2,110181,7711.7666949
1,-2,-2,3,1,2,-2,9,1,1,3,-2,1,-2,1,-2,0,0,-2,-2,0,1,0,0,0,-2,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,111117,633.74933946
1,-2,-2,3,1,4,-2,9,1,1,5,-2,1,-2,1,-2,0,0,-2,-2,0,1,0,0,0,-2,0,0,0,0,0,1,0,-2,0,0,-2,0,-2,-2,0,-2,-2,100320,6936.5031729
1,-2,-2,3,1,1,-2,9,1,1,2,-2,1,-2,1,-2,0,0,-2,-2,0,1,0,0,0,-2,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,107704,5042.885586
1,-2,-2,3,1,6,-2,9,1,1,2,-2,1,-2,-2,-2,1,0,-2,-2,0,1,0,0,0,-2,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,118261,6421.3312514
1,-2,-2,3,1,4,-2,9,1,1,2,-2,1,-2,1,0,-2,0,-2,-2,0,1,0,0,0,0,0,0,0,0,0,0,-2,-2,0,0,-2,0,-2,-2,0,-2,-2,101590,5912.078462
1,-2,-2,3,1,3,-2,9,1,7,5,-2,1,-2,1,0,1,0,-2,-2,0,1,0,0,1,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,101760,8574.9784621
1,-2,-2,3,1,4,-2,9,1,1,1,-2,1,-2,-2,0,-2,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,0,0,-2,-2,0,0,-2,0,-2,-2,0,-2,-2,118271,8129.8656398
1,-2,-2,3,1,2,-2,9,1,7,3,-2,1,-2,-2,0,0,0,-2,-2,0,1,0,0,1,0,-2,0,0,1,0,1,0,-2,0,0,-2,0,-2,-2,0,-2,-2,105724,14747.359655
1,-2,-2,3,1,5,-2,9,1,1,2,-2,1,-2,1,0,0,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,0,-2,110771,12993.734885
1,-2,1,2,1,6,-2,9,1,7,4,-2,1,-2,-2,-2,-2,1,2,2,0,1,0,0,1,-2,-2,0,0,0,0,0,-2,0,0,0,-2,0,-2,0,0,0,-2,109127,1475.118791
1,-2,-2,3,1,3,-2,9,1,5,4,-2,1,-2,-2,0,-2,1,1,1,1,1,0,0,0,0,-2,0,0,0,0,0,-2,-2,0,0,-2,1,-2,0,0,0,-2,110757,10114.499895
1,-2,-2,3,1,1,-2,9,1,1,3,-2,2,-2,1,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,-2,0,0,-2,0,-2,0,0,0,-2,103020,5781.1558708
1,-2,-2,3,1,1,-2,9,1,1,4,-2,1,-2,1,0,-2,2,-2,2,0,1,0,0,0,0,0,0,0,0,0,0,-2,-2,0,0,-2,0,-2,-2,0,0,-2,116789,7210.6486758
1,-2,-2,3,1,4,-2,9,1,7,5,-2,1,-2,1,-2,0,2,-2,2,0,1,0,0,1,-2,1,0,0,0,0,0,1,-2,0,0,-2,0,-2,-2,0,0,-2,116402,2091.9063293
1,-2,-2,3,1,1,-2,9,1,5,5,-2,1,-2,1,0,0,2,-2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,0,-2,111552,6332.8973462
1,-2,-2,3,1,1,-2,9,1,5,4,-2,2,-2,1,0,0,2,-2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,0,-2,105668,3404.9186449
1,-2,-2,3,1,3,-2,9,1,1,2,-2,1,-2,-2,0,0,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,114560,4081.2450276
1,-2,-2,3,1,4,-2,9,1,2,4,-2,2,-2,0,0,-2,0,-2,-2,0,1,1,0,0,0,0,0,1,0,0,1,-2,-2,0,0,-2,1,-2,-2,0,-2,-2,117571,3180.0031766
1,-2,-2,2,1,4,-2,9,1,7,4,-2,1,-2,1,0,1,0,-2,-2,0,1,0,0,1,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,116508,846.70558197
1,-2,-2,3,1,6,-2,9,1,1,5,-2,5,-2,0,0,-2,0,-2,-2,0,1,0,0,0,0,0,0,0,0,0,0,-2,-2,0,0,-2,0,-2,-2,0,-2,-2,105900,5697.5671727
1,-2,-2,3,1,5,-2,9,1,7,5,-2,1,-2,-2,0,0,0,-2,-2,0,1,0,0,1,0,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,106084,8678.7117644
1,-2,-2,3,1,6,-2,9,1,1,4,-2,1,-2,-2,0,0,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,102424,4706.6276806
1,-2,-2,3,1,6,-2,9,1,7,4,-2,1,-2,1,0,-2,0,-2,-2,0,1,0,0,1,0,0,0,0,1,0,0,-2,-2,0,0,-2,0,-2,-2,0,-2,-2,104927,12494.790613
1,-2,-2,3,1,5,-2,9,1,1,5,-2,1,-2,-2,-2,0,0,-2,-2,0,1,0,0,0,-2,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,101818,6034.0646532
1,-2,-2,3,1,1,-2,9,1,5,4,-2,1,-2,0,-2,0,1,1,2,1,1,0,0,0,-2,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,0,-2,108215,5697.7224722
1,-2,-2,3,1,3,-2,9,1,1,1,-2,2,-2,1,0,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,0,-2,101168,5972.3772434
1,-2,-2,3,1,4,-2,9,1,1,2,-2,1,-2,1,-2,0,1,3,2,0,1,0,0,0,-2,0,1,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,0,-2,107049,5917.5187102
1,-2,-2,3,1,4,-2,9,1,7,4,-2,1,-2,1,0,0,2,-2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,0,-2,107328,5931.1586976
1,-2,-2,3,1,3,-2,9,1,1,5,-2,1,-2,-2,0,0,2,-2,4,0,1,0,0,0,0,-2,0,0,0,0,0,0,-2,0,0,-2,1,-2,-2,0,0,-2,107649,8762.1483168
1,-2,-2,3,1,2,-2,9,1,5,3,-2,1,-2,-2,0,0,0,-2,-2,1,1,0,0,0,0,-2,1,0,0,0,0,0,-2,0,0,-2,1,-2,-2,0,-2,-2,103230,12991.566519
1,-2,-2,3,1,2,-2,9,1,1,3,-2,2,-2,-2,0,-2,0,-2,-2,0,1,0,0,0,0,-2,1,0,0,0,0,-2,-2,0,0,-2,0,-2,-2,0,-2,-2,117128,11468.871181
1,-2,-2,3,1,4,-2,9,1,5,1,-2,1,-2,1,-2,0,0,-2,-2,1,1,0,0,0,-2,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,104165,5860.8681168
