state_postal,NHSLDMEM,DRYRUSE,ELWATER,CDD30YR_PUB,WASHLOAD,KWH,DRYRFUEL_Electricity,DRYRFUEL_NA,DRYRFUEL_Natural_Gas,DRYRFUEL_Propane,FUELHEAT_Electricity,FUELHEAT_Fuel_Oil,FUELHEAT_Natural_Gas,FUELHEAT_Other,FUELHEAT_Propane,FUELHEAT_Wood,OUTGRILLFUEL_Natural_Gas,OUTGRILLFUEL_Propane
VA,1,1,0,1145,1,18294.85,1,0,0,0,0,0,1,0,0,0,0,0
NY,6,3,0,1188,3,10849.64,0,0,1,0,0,0,1,0,0,0,0,0
TN,2,2,0,1016,2,11694.09,1,0,0,0,0,0,1,0,0,0,1,0
TN,3,12,1,1314,12,22913.2,1,0,0,0,0,0,1,0,0,0,0,1
PA,1,0,0,1123,0,4477.22,0,0,1,0,0,0,1,0,0,0,0,0
VA,7,-2,1,1579,-2,19404.83,0,1,0,0,1,0,0,0,0,0,0,0
NC,1,4,1,1508,3,6862.16,1,0,0,0,0,0,1,0,0,0,0,0
PA,2,1,0,1425,1,4022.97,0,0,1,0,0,0,1,0,0,0,0,1
TN,1,2,1,1497,2,5703.72,1,0,0,0,1,0,0,0,0,0,0,0
NY,2,4,0,1135,4,1971.65,1,0,0,0,0,0,1,0,0,0,0,0
VA,2,4,1,1552,4,11817.23,1,0,0,0,1,0,0,0,0,0,0,1
KY,1,1,0,1215,1,3685.55,1,0,0,0,0,0,1,0,0,0,0,0
PA,3,3,1,888,3,13482.27,0,0,1,0,0,0,1,0,0,0,0,1
VA,5,7,1,1306,7,6840.75,1,0,0,0,0,0,1,0,0,0,0,1
VA,3,3,1,925,3,5978.9,1,0,0,0,1,0,0,0,0,0,0,1
KS,2,1,1,1367,1,8996.66,1,0,0,0,1,0,0,0,0,0,0,0
NY,1,-2,1,1153,-2,3599.67,0,1,0,0,1,0,0,0,0,0,0,0
VA,1,1,1,1652,1,22493.85,1,0,0,0,0,0,0,0,0,0,0,0
NY,1,-2,0,1217,-2,1275.95,0,1,0,0,0,1,0,0,0,0,1,0
NC,2,3,1,1696,3,10352.09,1,0,0,0,1,0,0,0,0,0,0,1
KY,3,10,0,1505,10,11342.36,1,0,0,0,0,0,1,0,0,0,0,0
MO,2,2,0,1321,2,6467.46,1,0,0,0,0,0,1,0,0,0,0,0
KY,3,2,1,1121,2,10155.8,1,0,0,0,1,0,0,0,0,0,0,0
TN,1,2,1,1475,2,5809.57,1,0,0,0,1,0,0,0,0,0,0,0
NJ,2,5,0,1166,5,6932.72,0,0,1,0,0,0,1,0,0,0,0,0
NY,1,-2,0,1109,-2,2222.92,0,1,0,0,0,0,1,0,0,0,0,0
TN,3,14,1,1070,14,23373.77,1,0,0,0,1,0,0,0,0,0,0,0
NC,1,-2,1,1693,-2,4752.6,0,1,0,0,1,0,0,0,0,0,0,0
NJ,2,-2,0,925,3,3521.84,0,1,0,0,0,0,1,0,0,0,0,1
NY,4,2,0,1222,2,4082.73,0,0,1,0,0,0,1,0,0,0,0,0
VA,3,4,1,939,4,19989.12,1,0,0,0,1,0,0,0,0,0,0,0
VA,3,1,0,1522,1,7811.21,1,0,0,0,0,0,1,0,0,0,0,1
NY,4,3,0,869,4,8188.9,1,0,0,0,0,0,1,0,0,0,0,0
MO,7,4,0,1461,4,9117.5,1,0,0,0,0,0,1,0,0,0,0,1
MO,2,3,0,1675,3,18144.38,1,0,0,0,0,0,1,0,0,0,0,0
NJ,3,3,0,950,3,15437.77,0,0,1,0,0,0,1,0,0,0,1,0
NJ,2,4,0,1074,4,5789.4,0,0,1,0,0,0,1,0,0,0,0,1
DC,2,-2,1,1394,-2,5841.9,0,1,0,0,0,0,1,0,0,0,0,0
KY,1,2,1,1180,2,11180.54,1,0,0,0,0,0,1,0,0,0,0,0
DE,3,1,1,1034,1,8407.38,1,0,0,0,0,0,1,0,0,0,0,0
DC,2,-2,0,1541,-2,2023.39,0,1,0,0,0,0,1,0,0,0,0,0
DC,1,-2,1,1377,-2,6128.3,0,1,0,0,1,0,0,0,0,0,0,0
IL,2,1,0,1323,1,15402.45,0,0,1,0,0,0,1,0,0,0,0,1
TN,2,1,1,1379,1,16150.06,1,0,0,0,0,0,1,0,0,0,0,0
DC,3,5,1,1533,5,12425.52,1,0,0,0,0,0,1,0,0,0,0,0
PA,1,5,1,1376,4,8195.53,1,0,0,0,1,0,0,0,0,0,0,0
TN,1,4,1,1165,4,14172.02,1,0,0,0,1,0,0,0,0,0,0,0
MO,3,3,0,1668,3,13416.52,0,0,1,0,0,0,1,0,0,0,0,0
KY,4,5,1,1195,5,17157.91,1,0,0,0,1,0,0,0,0,0,0,0
NC,4,3,1,1304,3,7878.41,1,0,0,0,1,0,0,0,0,0,0,0
WV,3,5,1,918,5,22999.52,1,0,0,0,1,0,0,0,0,0,0,1
KY,1,2,1,1434,1,6276.71,1,0,0,0,1,0,0,0,0,0,0,0
NJ,1,1,0,891,1,4665.22,0,0,1,0,0,0,1,0,0,0,0,0
KY,2,2,1,1453,2,12559.35,1,0,0,0,0,0,0,0,0,0,0,0
DE,4,5,0,1034,5,9939.24,1,0,0,0,0,0,1,0,0,0,0,0
VA,1,2,0,938,3,29504.28,1,0,0,0,1,0,0,0,0,0,0,0
TN,2,8,1,1264,5,33586.76,1,0,0,0,1,0,0,0,0,0,0,0
DC,1,5,1,1564,5,2069.89,1,0,0,0,0,0,1,0,0,0,0,0
NC,2,-2,1,1004,-2,16063.77,0,1,0,0,1,0,0,0,0,0,0,1
KY,4,3,0,1591,3,12917.64,1,0,0,0,0,0,1,0,0,0,0,0
NY,2,-2,0,1191,-2,3544.51,0,1,0,0,0,0,1,0,0,0,1,0
DC,1,1,0,1545,1,3414.34,1,0,0,0,0,0,1,0,0,0,0,0
IL,1,0,1,1096,5,16758.72,1,0,0,0,0,0,0,0,0,0,0,0
MD,1,2,1,868,2,8253.43,1,0,0,0,1,0,0,0,0,0,0,0
PA,3,5,0,725,5,12351.56,1,0,0,0,0,0,1,0,0,0,0,1
VA,1,2,0,1227,2,7209.35,1,0,0,0,0,0,1,0,0,0,0,0
KS,1,1,1,1321,1,3913.21,1,0,0,0,0,0,1,0,0,0,0,0
MO,3,5,0,1325,4,11339.52,1,0,0,0,0,0,1,0,0,0,0,1
NJ,4,5,0,1102,5,8528.41,0,0,1,0,0,0,1,0,0,0,0,1
MO,2,2,0,1324,2,10437.09,1,0,0,0,0,0,1,0,0,0,0,1
NY,1,-2,0,1094,-2,6307.41,0,1,0,0,0,0,1,0,0,0,0,0
MD,2,1,0,1422,1,7929.86,1,0,0,0,0,0,1,0,0,0,0,0
VA,2,4,1,1524,4,6811.25,1,0,0,0,1,0,0,0,0,0,0,0
NY,7,6,0,1113,6,14939.28,1,0,0,0,1,0,0,0,0,0,0,0
NY,5,-2,0,1206,2,7404.46,0,1,0,0,0,0,1,0,0,0,0,0
MO,1,-2,1,1335,-2,8041.9,0,1,0,0,1,0,0,0,0,0,0,0
TN,3,4,1,1436,4,10966.35,1,0,0,0,0,0,1,0,0,0,0,0
NJ,1,2,0,1124,2,4363.63,0,0,1,0,0,0,1,0,0,0,0,0
VA,1,1,1,1730,1,5209.94,1,0,0,0,1,0,0,0,0,0,0,0
NC,2,3,0,1744,3,4063.42,1,0,0,0,0,0,1,0,0,0,0,0
MD,4,2,0,1437,2,13332.53,1,0,0,0,0,0,1,0,0,0,0,0
MD,3,2,0,1161,2,9601.52,1,0,0,0,0,0,1,0,0,0,0,1
MO,2,2,0,1325,2,4857.88,1,0,0,0,0,0,1,0,0,0,0,0
VA,1,1,0,1416,1,6887.32,1,0,0,0,0,0,1,0,0,0,0,0
VA,2,6,0,1032,6,21913.37,1,0,0,0,0,0,1,0,0,0,0,1
NJ,2,6,0,1110,6,11642.64,1,0,0,0,0,0,1,0,0,0,0,0
NC,1,3,0,1546,3,7357.38,1,0,0,0,0,0,1,0,0,0,0,0
NJ,4,7,0,960,7,14217.82,1,0,0,0,0,0,1,0,0,0,0,1
NY,3,-2,1,1248,-2,6629.43,0,1,0,0,1,0,0,0,0,0,0,0
MD,1,1,1,1149,1,10388.04,1,0,0,0,0,0,1,0,0,0,0,1
PA,4,5,1,984,5,10548.15,1,0,0,0,0,1,0,0,0,0,0,1
KY,2,4,1,1145,4,13893.52,1,0,0,0,1,0,0,0,0,0,0,1
PA,1,-2,0,1112,-2,2187.72,0,1,0,0,0,0,1,0,0,0,0,0
MD,2,6,1,1186,4,23882.45,1,0,0,0,1,0,0,0,0,0,0,0
DC,3,1,0,1525,1,10586.7,1,0,0,0,0,0,1,0,0,0,0,0
DC,2,1,0,1438,1,8637.18,1,0,0,0,0,0,1,0,0,0,0,1
TN,2,6,1,1292,6,10643.53,1,0,0,0,0,0,1,0,0,0,0,1
OH,2,2,1,1061,2,19057.23,1,0,0,0,1,0,0,0,0,0,0,0
MD,2,-2,1,1365,-2,9142.13,0,1,0,0,1,0,0,0,0,0,0,0
KY,4,4,0,1112,4,19758.1,1,0,0,0,0,0,1,0,0,0,0,1
DC,2,2,1,1450,2,6431.19,1,0,0,0,1,0,0,0,0,0,0,0
WV,5,3,1,1063,4,33822.94,1,0,0,0,1,0,0,0,0,0,0,1
KS,2,1,0,1654,1,9058.18,1,0,0,0,0,0,1,0,0,0,0,1
PA,3,2,1,1018,3,22334.76,1,0,0,0,1,0,0,0,0,0,0,1
NY,2,-2,0,1172,-2,2803.56,0,1,0,0,0,0,1,0,0,0,0,0
TN,1,2,1,978,2,12394.75,1,0,0,0,1,0,0,0,0,0,0,1
VA,2,10,1,1380,10,9638.61,1,0,0,0,1,0,0,0,0,0,0,1
GA,1,2,0,1625,2,7209.53,1,0,0,0,0,0,1,0,0,0,0,0
DE,4,6,1,1072,6,12864.0,1,0,0,0,0,0,1,0,0,0,0,1
VA,3,7,0,873,7,13192.12,1,0,0,0,0,0,1,0,0,0,0,0
KY,1,2,1,1432,2,5093.67,1,0,0,0,1,0,0,0,0,0,0,0
VA,3,5,0,1563,5,13042.91,1,0,0,0,0,0,1,0,0,0,0,1
TN,1,5,1,1563,5,6696.26,1,0,0,0,1,0,0,0,0,0,0,0
NJ,1,3,0,944,3,3875.01,0,0,1,0,0,0,1,0,0,0,0,0
NY,1,-2,0,1124,-2,4296.87,0,1,0,0,0,0,1,0,0,0,0,0
NJ,1,-2,0,825,-2,1729.63,0,1,0,0,0,0,1,0,0,0,0,0
DC,2,3,1,1619,3,6741.14,1,0,0,0,1,0,0,0,0,0,0,0
NY,3,5,1,816,5,7183.91,1,0,0,0,1,0,0,0,0,0,0,1
KY,3,14,0,1449,14,10603.3,1,0,0,0,0,0,1,0,0,0,0,0
NJ,1,1,0,1194,1,14674.52,0,0,1,0,1,0,0,0,0,0,0,0
VA,2,-2,1,1544,-2,3627.61,0,1,0,0,1,0,0,0,0,0,0,0
VA,4,2,1,1511,2,8449.97,1,0,0,0,1,0,0,0,0,0,0,0
NJ,2,-2,0,1399,-2,12314.4,0,1,0,0,0,0,1,0,0,0,0,0
IN,4,3,0,1470,3,9085.75,1,0,0,0,0,0,1,0,0,0,0,1
MO,5,15,1,1215,15,14284.46,1,0,0,0,1,0,0,0,0,0,0,0
NJ,2,2,0,841,2,7215.69,1,0,0,0,0,0,1,0,0,0,0,1
NY,6,-2,0,823,-2,1167.76,0,1,0,0,0,1,0,0,0,0,0,0
TN,2,2,1,1464,2,15115.7,1,0,0,0,1,0,0,0,0,0,0,0
PA,2,14,0,888,14,6050.82,0,0,1,0,0,0,1,0,0,0,0,0
TN,1,-2,0,1454,-2,3254.58,0,1,0,0,1,0,0,0,0,0,0,0
TN,2,3,1,1308,4,11226.31,1,0,0,0,1,0,0,0,0,0,0,0
GA,5,5,1,1443,5,20654.17,1,0,0,0,1,0,0,0,0,0,0,1
DE,1,1,0,972,1,5831.33,1,0,0,0,0,0,1,0,0,0,0,0
OH,2,3,0,1054,2,14012.32,0,0,1,0,0,0,1,0,0,0,1,0
KS,5,5,1,1328,5,10835.36,1,0,0,0,0,0,1,0,0,0,0,0
NY,2,-2,0,1146,-2,3827.89,0,1,0,0,0,0,1,0,0,0,0,0
NJ,1,2,1,840,2,6936.99,1,0,0,0,1,0,0,0,0,0,0,0
VA,2,-2,1,598,-2,5135.87,0,1,0,0,1,0,0,0,0,0,0,0
NC,1,3,1,1489,3,6923.22,1,0,0,0,1,0,0,0,0,0,0,0
NJ,2,3,0,910,3,7500.14,1,0,0,0,0,0,1,0,0,0,1,0
WV,1,2,0,1144,2,5140.5,1,0,0,0,0,0,1,0,0,0,0,0
TN,2,3,0,1513,3,14869.63,1,0,0,0,0,0,1,0,0,0,0,0
NY,2,2,1,1094,2,2710.72,1,0,0,0,1,0,0,0,0,0,0,0
IL,2,12,0,1566,12,14890.23,0,0,1,0,0,0,1,0,0,0,0,0
NJ,3,1,0,1080,1,11363.57,1,0,0,0,0,0,1,0,0,0,0,0
VA,1,1,0,1389,1,20543.06,0,0,1,0,1,0,0,0,0,0,0,0
NY,2,-2,0,1193,-2,1814.02,0,1,0,0,0,0,1,0,0,0,0,0
DC,2,7,1,1537,7,12684.51,1,0,0,0,0,0,1,0,0,0,0,1
NC,4,3,1,1367,3,15595.89,1,0,0,0,1,0,0,0,0,0,0,0
DC,1,-2,0,1590,-2,4188.52,0,1,0,0,0,0,1,0,0,0,0,0
NY,4,7,0,839,7,10181.68,0,0,1,0,0,0,1,0,0,0,1,0
AR,3,2,1,1605,2,14931.55,1,0,0,0,1,0,0,0,0,0,0,1
MD,2,1,0,2107,1,12634.37,1,0,0,0,0,0,1,0,0,0,0,0
NJ,1,-2,1,1172,-2,7743.76,0,1,0,0,1,0,0,0,0,0,0,0
MD,5,6,1,1680,6,25747.01,1,0,0,0,1,0,0,0,0,0,0,1
KY,2,4,0,1441,4,6690.27,1,0,0,0,0,0,1,0,0,0,0,1
NC,2,4,1,1774,4,7589.82,1,0,0,0,1,0,0,0,0,0,0,0
TN,4,4,0,1239,4,11792.97,1,0,0,0,0,0,1,0,0,0,0,0
NY,4,2,0,916,2,3226.21,0,0,1,0,0,0,1,0,0,0,0,0
NJ,3,4,0,997,4,15794.67,0,0,1,0,0,0,1,0,0,0,0,1
MD,1,4,1,1164,2,9636.23,1,0,0,0,1,0,0,0,0,0,0,0
NC,3,2,0,1467,2,12957.4,1,0,0,0,0,0,1,0,0,0,0,0
KY,1,2,1,1251,2,3997.3,1,0,0,0,0,0,1,0,0,0,0,0
VA,2,6,1,1580,6,8861.99,1,0,0,0,1,0,0,0,0,0,1,0
MD,3,10,1,1678,10,6552.12,1,0,0,0,0,0,1,0,0,0,0,1
PA,3,2,1,1200,2,11610.05,1,0,0,0,0,0,0,0,1,0,0,1
NC,1,3,1,1478,2,5261.77,1,0,0,0,1,0,0,0,0,0,0,0
KY,1,3,0,1154,3,8926.63,0,0,1,0,0,0,1,0,0,0,0,1
MD,2,2,1,1662,2,11700.58,1,0,0,0,0,0,1,0,0,0,0,1
AR,4,4,1,1350,6,7071.82,1,0,0,0,1,0,0,0,0,0,0,0
NJ,1,1,1,973,0,6070.44,1,0,0,0,0,1,0,0,0,0,0,0
TN,3,4,1,1397,4,11484.33,1,0,0,0,1,0,0,0,0,0,0,1
MO,1,2,1,1493,1,19040.06,1,0,0,0,1,0,0,0,0,0,0,0
VA,3,3,1,1386,3,18867.61,1,0,0,0,1,0,0,0,0,0,0,0
MD,3,6,1,1680,6,21698.89,1,0,0,0,1,0,0,0,0,0,0,0
VA,1,3,1,1571,3,6588.08,1,0,0,0,0,0,0,0,0,1,0,0
NJ,1,0,0,1090,1,6316.29,0,0,1,0,0,0,1,0,0,0,0,0
DC,1,-2,0,1347,-2,7710.03,0,1,0,0,0,0,1,0,0,0,0,0
KY,3,5,0,1026,5,22814.59,0,0,1,0,0,0,1,0,0,0,0,0
VA,4,10,1,1227,10,11777.01,1,0,0,0,0,1,0,0,0,0,0,1
DC,3,3,0,1531,3,7256.49,1,0,0,0,0,0,1,0,0,0,0,0
TN,1,2,1,1499,2,5556.36,1,0,0,0,0,0,1,0,0,0,0,0
PA,1,3,0,1012,2,6852.83,1,0,0,0,0,0,1,0,0,0,0,0
MD,1,1,1,1454,1,7775.1,1,0,0,0,0,0,1,0,0,0,0,0
NY,2,1,1,829,1,10294.7,1,0,0,0,1,0,0,0,0,0,0,0
PA,1,1,0,1440,1,5598.83,1,0,0,0,0,0,0,0,1,0,0,0
VA,5,-2,1,1596,-2,10734.9,0,1,0,0,1,0,0,0,0,0,0,0
VA,4,5,0,1535,5,10062.5,1,0,0,0,1,0,0,0,0,0,0,1
WV,4,8,0,915,8,23741.01,1,0,0,0,0,0,1,0,0,0,0,1
PA,4,3,0,1336,3,9218.75,0,0,1,0,0,0,1,0,0,0,0,0
KY,2,5,0,1061,5,13374.44,1,0,0,0,0,0,1,0,0,0,0,1
NY,3,4,1,752,2,18385.47,1,0,0,0,0,1,0,0,0,0,0,1
NY,4,2,0,973,2,12561.11,0,0,1,0,0,1,0,0,0,0,0,1
KS,4,4,1,1378,4,17395.18,1,0,0,0,0,0,1,0,0,0,0,1
TN,1,3,1,1656,3,6774.82,1,0,0,0,1,0,0,0,0,0,1,0
NC,2,-2,1,1291,1,9763.16,0,1,0,0,1,0,0,0,0,0,0,0
NC,2,1,1,1491,1,15870.6,1,0,0,0,0,1,0,0,0,0,0,0
NY,2,-2,0,1135,-2,2185.2,0,1,0,0,0,0,1,0,0,0,0,0
MO,5,2,0,1267,2,8802.56,1,0,0,0,0,0,1,0,0,0,0,0
PA,1,-2,0,1505,-2,2751.9,0,1,0,0,0,0,1,0,0,0,0,0
KY,3,6,0,1071,6,10551.6,1,0,0,0,0,0,1,0,0,0,0,1
MD,3,3,1,1444,3,13119.85,1,0,0,0,1,0,0,0,0,0,0,0
TN,2,2,1,814,2,8674.83,1,0,0,0,1,0,0,0,0,0,0,1
NY,2,10,0,1177,10,11287.92,0,0,1,0,0,0,1,0,0,0,0,0
KY,4,6,0,1649,6,8103.7,1,0,0,0,0,0,1,0,0,0,0,0
NY,2,2,1,1181,2,11047.2,1,0,0,0,1,0,0,0,0,0,0,0
TN,2,6,1,1311,6,12308.03,1,0,0,0,0,0,1,0,0,0,1,0
PA,4,3,1,1191,3,8528.64,1,0,0,0,0,0,1,0,0,0,0,0
DC,4,10,1,1571,10,13249.52,1,0,0,0,1,0,0,0,0,0,0,0
KS,2,-2,1,1323,-2,12430.49,0,1,0,0,1,0,0,0,0,0,0,0
VA,2,5,1,1202,5,7730.51,1,0,0,0,1,0,0,0,0,0,0,0
KS,6,18,0,1350,18,14246.04,1,0,0,0,0,0,1,0,0,0,0,1
KY,4,4,1,1196,4,17262.37,1,0,0,0,1,0,0,0,0,0,0,0
TN,2,3,1,1546,3,10976.67,1,0,0,0,1,0,0,0,0,0,0,0
NC,2,2,1,716,2,14487.49,1,0,0,0,1,0,0,0,0,0,0,1
MO,2,4,0,1364,4,10473.52,1,0,0,0,0,0,1,0,0,0,0,1
NJ,3,4,0,919,4,11194.88,0,0,1,0,0,0,1,0,0,0,0,1
MD,1,5,1,1101,5,12846.13,1,0,0,0,0,1,0,0,0,0,0,1
TN,2,1,1,1682,1,12558.13,1,0,0,0,1,0,0,0,0,0,0,0
MD,2,1,0,1247,1,6642.69,0,0,1,0,0,0,1,0,0,0,1,0
NY,1,-2,0,1186,-2,2215.73,0,1,0,0,0,1,0,0,0,0,0,0
NC,2,6,1,1132,6,13735.63,1,0,0,0,1,0,0,0,0,0,0,1
MD,2,-2,0,880,-2,5613.24,0,1,0,0,0,0,1,0,0,0,0,0
NY,6,3,0,1207,3,14249.61,0,0,0,1,0,0,1,0,0,0,0,1
NY,2,4,0,703,4,33074.05,0,0,0,1,0,1,0,0,0,0,0,1
DE,2,3,1,1075,3,9039.23,1,0,0,0,0,1,0,0,0,0,0,0
MD,3,6,1,1406,6,16689.28,1,0,0,0,0,1,0,0,0,0,0,0
NY,3,-2,1,1172,-2,7668.21,0,1,0,0,1,0,0,0,0,0,0,0
DC,1,-2,0,1549,-2,2149.09,0,1,0,0,0,0,1,0,0,0,0,0
KY,1,1,1,1591,1,5738.4,0,0,1,0,0,0,1,0,0,0,0,0
NC,7,7,1,2044,7,16034.67,1,0,0,0,1,0,0,0,0,0,0,1
MD,1,3,0,1457,3,9986.31,1,0,0,0,0,0,1,0,0,0,0,0
VA,4,8,1,1488,10,15820.13,1,0,0,0,1,0,0,0,0,0,0,1
NC,4,12,1,1671,10,12219.99,1,0,0,0,0,0,1,0,0,0,0,0
DC,3,3,1,1409,3,23250.24,1,0,0,0,1,0,0,0,0,0,0,0
DC,2,3,0,1554,4,11079.4,0,0,1,0,0,0,1,0,0,0,0,1
NY,1,-2,0,881,-2,4021.93,0,1,0,0,0,1,0,0,0,0,0,0
PA,1,-2,0,691,-2,3720.14,0,1,0,0,0,0,0,0,1,0,0,0
DE,2,-2,1,1152,0,10432.07,0,1,0,0,1,0,0,0,0,0,0,0
DE,1,4,1,1134,4,9139.34,1,0,0,0,1,0,0,0,0,0,0,0
DE,2,1,1,1269,1,5182.78,1,0,0,0,1,0,0,0,0,0,0,0
IL,2,3,0,1591,3,13052.21,1,0,0,0,0,0,1,0,0,0,0,1
MD,3,2,1,887,2,12288.57,1,0,0,0,1,0,0,0,0,0,0,0
NY,7,2,0,1188,2,14080.26,0,0,1,0,0,0,1,0,0,0,0,0
NY,2,-2,0,1109,-2,5822.67,0,1,0,0,0,0,1,0,0,0,0,1
NY,3,4,0,1081,5,7026.49,0,0,1,0,0,0,1,0,0,0,0,1
KY,6,1,1,1791,1,16580.42,1,0,0,0,1,0,0,0,0,0,0,0
VA,1,-2,0,1514,-2,9612.05,0,1,0,0,1,0,0,0,0,0,0,0
DC,1,3,1,1536,3,4329.76,1,0,0,0,0,0,1,0,0,0,0,0
NY,1,-2,0,1163,-2,3819.59,0,1,0,0,0,0,1,0,0,0,0,0
DE,3,5,0,1327,5,7665.79,1,0,0,0,0,0,1,0,0,0,0,1
DE,3,3,0,1066,3,13284.58,1,0,0,0,0,0,1,0,0,0,0,1
NJ,6,5,0,1020,5,9569.6,1,0,0,0,0,0,1,0,0,0,0,1
TN,5,14,1,1555,7,21578.5,1,0,0,0,1,0,0,0,0,0,0,1
TN,2,4,0,1510,3,28245.94,0,0,1,0,0,0,1,0,0,0,0,1
NJ,2,1,0,959,1,4181.28,0,0,1,0,0,0,1,0,0,0,0,1
KY,4,3,0,1759,3,12624.6,0,0,1,0,0,0,1,0,0,0,0,1
TN,2,8,0,1460,8,11113.79,1,0,0,0,0,0,1,0,0,0,0,0
KY,2,4,0,1768,4,7883.99,1,0,0,0,0,0,1,0,0,0,0,0
NY,7,1,0,1203,1,14270.69,0,0,1,0,0,0,0,0,0,0,0,1
VA,2,5,0,1636,5,19635.44,1,0,0,0,0,0,1,0,0,0,0,0
NJ,1,-2,0,964,-2,3547.55,0,1,0,0,0,0,1,0,0,0,0,0
NC,2,-2,1,983,-2,8780.85,0,1,0,0,1,0,0,0,0,0,0,0
TN,1,1,1,1107,1,4788.2,1,0,0,0,0,0,1,0,0,0,0,1
MD,3,3,0,1191,3,4825.93,1,0,0,0,0,0,1,0,0,0,0,0
TN,1,2,1,1358,2,12866.02,1,0,0,0,1,0,0,0,0,0,0,0
MD,2,4,1,1232,4,10404.47,1,0,0,0,0,1,0,0,0,0,0,0
TN,2,4,1,1369,4,18150.93,1,0,0,0,0,0,1,0,0,0,1,0
MO,3,7,0,1300,7,6953.13,1,0,0,0,0,0,1,0,0,0,0,1
NC,2,-2,1,1583,-2,7831.03,0,1,0,0,1,0,0,0,0,0,0,0
MD,1,2,0,1157,2,5089.57,1,0,0,0,0,1,0,0,0,0,0,0
NY,2,-2,0,1182,-2,1725.01,0,1,0,0,0,0,1,0,0,0,0,0
NY,6,-2,0,1140,-2,6415.31,0,1,0,0,0,0,1,0,0,0,0,0
NJ,7,8,0,875,8,22787.69,0,0,1,0,0,0,1,0,0,0,0,1
DE,5,15,0,1264,15,18376.69,0,0,1,0,0,0,1,0,0,0,0,1
VA,4,3,0,1543,3,25458.35,1,0,0,0,1,0,0,0,0,0,0,1
NC,3,14,0,1296,14,5932.1,1,0,0,0,0,0,1,0,0,0,0,0
NC,1,2,1,1703,0,6098.34,1,0,0,0,1,0,0,0,0,0,0,0
TN,4,5,1,1013,5,18667.36,1,0,0,0,1,0,0,0,0,0,0,0
NJ,3,4,0,1008,4,18216.1,1,0,0,0,0,0,1,0,0,0,1,0
KS,4,3,0,1690,3,11579.51,1,0,0,0,0,0,1,0,0,0,0,1
NJ,2,1,0,1009,1,3117.44,1,0,0,0,0,0,1,0,0,0,0,0
WV,1,-2,1,1051,-2,10226.14,0,1,0,0,1,0,0,0,0,0,0,0
NY,3,1,0,1148,1,7608.92,0,0,1,0,1,0,0,0,0,0,0,0
KY,4,6,1,1144,9,20120.31,1,0,0,0,0,0,1,0,0,0,0,1
NC,1,1,0,1488,1,5325.82,1,0,0,0,0,0,1,0,0,0,0,0
MD,2,0,0,1461,0,4850.8,1,0,0,0,0,0,0,0,0,0,0,0
AR,7,7,1,1614,7,24076.22,1,0,0,0,1,0,0,0,0,0,0,0
NY,2,-2,0,966,-2,4306.25,0,1,0,0,0,0,1,0,0,0,0,0
VA,2,2,0,1447,2,19656.37,1,0,0,0,0,0,1,0,0,0,0,1
PA,3,8,0,1335,10,16731.23,1,0,0,0,0,1,0,0,0,0,0,0
MD,7,1,1,1321,1,6975.52,1,0,0,0,0,0,1,0,0,0,0,0
MD,2,1,0,1186,1,16914.77,1,0,0,0,0,0,1,0,0,0,0,0
NC,2,2,0,1514,3,19479.36,1,0,0,0,0,0,1,0,0,0,0,0
NY,1,-2,0,1102,-2,4639.08,0,1,0,0,0,1,0,0,0,0,0,0
DE,2,3,0,1257,3,10345.89,1,0,0,0,0,0,1,0,0,0,0,1
NY,2,0,0,1087,-2,3934.54,0,0,1,0,0,1,0,0,0,0,0,0
TN,1,6,1,1325,6,9733.28,1,0,0,0,1,0,0,0,0,0,0,1
PA,4,4,0,1463,4,4300.52,0,0,1,0,0,0,1,0,0,0,0,0
MO,2,-2,0,1404,-2,10902.51,0,1,0,0,0,0,1,0,0,0,0,0
VA,1,-2,1,1502,-2,18541.55,0,1,0,0,1,0,0,0,0,0,0,0
DC,1,1,0,1545,1,6909.29,1,0,0,0,0,0,1,0,0,0,0,1
DC,3,3,1,1513,3,14208.87,1,0,0,0,1,0,0,0,0,0,0,0
NJ,3,1,0,805,1,5739.91,1,0,0,0,0,0,1,0,0,0,0,0
NY,2,-2,0,1061,-2,11605.44,0,1,0,0,0,1,0,0,0,0,0,0
PA,2,2,0,903,2,8641.82,0,0,1,0,0,0,1,0,0,0,0,1
PA,1,-2,1,936,-2,6086.24,0,1,0,0,1,0,0,0,0,0,0,0
PA,3,20,1,1473,20,13334.64,1,0,0,0,1,0,0,0,0,0,0,0
TN,2,2,0,1462,2,15054.93,1,0,0,0,0,0,1,0,0,0,0,1
NC,2,3,1,1311,3,9788.53,1,0,0,0,1,0,0,0,0,0,0,1
KS,6,4,1,1731,4,7233.63,1,0,0,0,0,0,1,0,0,0,0,1
NJ,1,-2,1,1063,-2,1777.63,0,1,0,0,1,0,0,0,0,0,0,0
KY,3,3,1,950,3,13240.7,1,0,0,0,1,0,0,0,0,0,0,1
WV,4,2,1,871,2,17667.51,1,0,0,0,1,0,0,0,0,0,0,1
MD,2,4,1,1476,-2,12506.31,1,0,0,0,0,0,1,0,0,0,0,0
KY,2,6,1,1247,6,11605.67,1,0,0,0,1,0,0,0,0,0,0,0
OH,1,3,1,1069,2,6311.53,1,0,0,0,1,0,0,0,0,0,0,0
KY,3,3,1,1093,3,12979.95,1,0,0,0,1,0,0,0,0,0,0,0
