"LGTIN1TO4","LGTIN4TO8","LGTINMORE8","LGTINLED","LGTINCFL","LGTINCAN","LGTOUTANY","LGTOUTNITE","LGTOUTLED","LGTOUTCFL","LGTOUTCAN","ZLGTIN1TO4","ZLGTIN4TO8","ZLGTINCAN","ZLGTINCFL","ZLGTINLED","ZLGTINMORE8","ZLGTOUTANY","ZLGTOUTCAN","ZLGTOUTCFL","ZLGTOUTLED","ZLGTOUTNITE","DOEID","NWEIGHT"
14,0,0,0,1,4,0,-2,-2,-2,-2,0,0,0,1,0,0,0,-2,-2,-2,-2,108413,9437.8566228
3,1,1,0,1,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,111654,7602.2545567
6,2,2,0,1,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,105724,14747.359655
3,1,1,0,1,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,102138,1406.9552503
2,4,6,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,100948,4220.728994
3,2,0,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,111958,7198.8519069
8,8,8,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,115890,8041.4241455
3,5,4,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,108942,1128.0275242
2,2,2,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,114118,8109.3026118
2,2,0,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,104742,1880.5934984
3,0,0,0,4,2,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,116625,11375.386126
3,2,0,0,4,2,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,117460,4220.7088087
2,0,0,0,3,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,104286,10322.236324
10,4,0,0,3,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,105003,10716.87361
3,5,1,0,2,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,110737,12218.150913
5,0,0,0,2,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,100009,1235.6825649
3,1,0,0,1,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,106408,6066.4970567
0,4,0,0,1,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,108511,1944.9862063
1,0,0,0,1,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,110983,14498.274805
3,3,3,0,1,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,115700,12881.61845
1,1,1,0,1,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,102573,5762.8615976
12,0,0,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,103499,7776.3440993
2,0,0,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,103433,8664.4685264
20,0,0,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,117913,14128.260258
0,5,0,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,104705,14782.631846
3,0,0,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,114963,5002.6418017
1,1,1,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,106977,11092.613602
1,0,0,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,110097,8830.7832017
6,4,2,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,113572,10446.926184
1,0,0,0,4,2,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,116925,1858.7647255
2,3,3,0,3,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,108257,1058.1377353
8,0,0,0,3,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,116873,9689.1386583
1,1,0,0,2,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,102753,13835.60878
3,0,0,0,2,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,113152,1050.7122438
2,1,1,0,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,106715,11165.662002
15,0,0,0,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,109818,20820.131203
5,1,0,0,1,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,107052,6247.6757335
4,2,2,0,1,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,108099,1761.8363249
2,0,0,0,1,0,0,-2,-2,-2,-2,1,1,1,0,0,1,0,-2,-2,-2,-2,107367,10763.767461
20,4,0,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,116796,6617.5280241
5,4,4,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,115428,5147.5719257
0,2,0,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,116150,4840.2902794
4,0,0,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,108926,8379.7585522
2,1,0,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,107902,11411.114784
2,1,0,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,106248,10134.886398
1,4,0,0,4,2,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,114830,5182.4957741
0,10,0,0,3,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,103694,14168.938184
2,0,0,0,2,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,114270,864.59043277
4,12,3,0,2,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,106045,20395.950495
4,0,0,0,2,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,102260,8629.1054002
8,1,0,0,2,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,116355,2003.4842648
1,2,0,0,4,4,0,-2,-2,-2,-2,1,1,0,0,0,1,0,-2,-2,-2,-2,118447,24890.018497
2,0,0,0,1,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,115855,18318.087773
3,0,0,0,1,0,0,-2,-2,-2,-2,1,1,0,0,0,1,0,-2,-2,-2,-2,108079,6260.3724976
2,2,1,0,1,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,113736,6709.755226
2,2,0,0,1,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,101691,1445.9113033
3,1,1,0,1,0,0,-2,-2,-2,-2,1,1,0,0,0,1,0,-2,-2,-2,-2,107128,8124.2689315
4,4,4,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,107356,3315.8416496
3,3,0,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,102207,1782.8200646
6,2,0,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,106014,12998.790532
5,5,3,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,103102,9131.6692641
1,2,1,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,118306,8166.5186621
1,0,0,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,102391,931.6750875
10,8,5,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,102807,6610.1178842
0,6,0,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,101698,6409.4426963
3,0,0,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,114117,6566.7566992
2,0,0,0,2,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,106414,17282.417451
1,2,0,0,2,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,111979,7400.2123487
0,10,0,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,115595,9212.5333793
1,1,1,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,118165,10806.44905
2,0,0,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,113382,11053.189951
1,1,0,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,106087,8947.24431
1,0,0,0,0,1,0,-2,-2,-2,-2,0,0,0,1,1,0,0,-2,-2,-2,-2,103158,14043.021031
0,1,1,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,117126,1662.9288017
1,3,5,0,4,2,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,108116,1669.1239478
0,8,0,0,4,2,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,111863,6873.5729785
2,2,1,0,4,2,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,100046,18405.903572
15,0,1,0,4,2,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,101923,6924.4280829
3,0,0,0,3,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,103998,9537.0859277
2,1,0,0,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,106529,4490.7521118
1,3,3,0,2,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,116639,9579.6825123
3,2,0,0,2,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,110038,1411.0998266
6,0,0,0,1,0,0,-2,-2,-2,-2,0,0,1,0,1,0,0,-2,-2,-2,-2,100003,5669.0021418
0,0,4,0,1,0,0,-2,-2,-2,-2,1,1,1,0,1,1,0,-2,-2,-2,-2,114145,4157.1729097
8,0,0,0,1,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,104948,1084.7944307
4,0,0,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,112715,10702.934432
8,6,0,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,106292,799.04841897
1,0,0,0,0,1,0,-2,-2,-2,-2,1,1,0,0,0,1,0,-2,-2,-2,-2,106943,2546.7198982
7,7,1,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,109762,10966.309604
2,6,4,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,102249,6426.9387941
3,0,0,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,114678,2182.6019262
3,0,0,0,3,2,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,102531,3052.2363418
2,0,0,0,2,2,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,116770,12509.101024
1,1,0,0,4,2,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,103055,13492.087502
5,10,2,0,3,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,109407,4206.038869
2,4,5,0,4,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,114977,17918.807675
2,2,2,0,3,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,114356,6836.3652569
1,2,2,0,2,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,109060,6487.0270601
1,0,0,0,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,104621,7712.5356209
4,1,1,0,2,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,108816,577.31376624
2,2,2,0,1,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,111454,15572.901514
1,1,1,0,1,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,103791,5679.5352501
4,3,2,0,1,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,105950,10422.695109
2,0,0,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,113848,10644.848608
4,4,4,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,116959,7131.2043357
10,20,10,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,118135,6643.2182772
4,9,3,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,116671,4673.925992
3,1,0,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,116782,7324.8625023
1,2,3,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,102447,1176.1366361
2,2,2,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,100658,3635.2564323
0,4,0,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,117081,5582.6993469
2,2,3,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,105605,5236.786238
0,8,0,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,115022,18850.94706
8,2,0,0,4,2,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,115546,8136.3020058
1,0,5,0,4,2,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,102844,4487.3882202
20,5,0,0,4,2,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,107757,7632.7440901
4,0,0,0,4,2,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,112643,12157.944919
10,2,0,0,4,2,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,108957,2527.3921549
12,5,1,0,3,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,114190,7878.4402125
7,7,2,0,2,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,112537,3977.3163528
2,2,0,0,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,108726,10597.706577
3,4,0,0,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,117369,6715.4781847
5,2,0,0,1,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,108454,1400.1211152
1,1,0,0,1,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,114912,7504.6118638
8,6,6,0,1,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,108516,5566.6546575
2,4,0,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,117812,9835.1783178
4,0,0,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,115838,6369.3319054
4,2,0,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,106997,4381.8004883
0,3,0,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,106855,12720.945552
5,0,0,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,117890,6352.2464449
3,0,0,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,110525,1057.9229564
2,0,0,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,107600,12370.846249
0,2,2,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,106423,4471.1815149
3,4,0,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,102340,8025.1779021
2,2,2,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,102081,7761.9965942
1,2,0,0,4,2,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,105969,6956.1915361
3,52,2,0,4,2,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,111206,13386.768258
2,0,0,0,3,3,0,-2,-2,-2,-2,1,1,0,0,0,1,0,-2,-2,-2,-2,107504,3917.4160435
2,1,0,0,3,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,112539,8814.4693992
5,3,0,0,3,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,106694,5871.8097016
2,4,5,0,4,4,0,-2,-2,-2,-2,1,1,0,0,0,1,0,-2,-2,-2,-2,111245,4903.1409081
0,0,8,0,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,106383,5366.4749425
6,0,0,0,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,100049,6859.9146424
1,2,1,0,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,103046,2949.5829179
1,0,0,0,1,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,100703,1389.769267
0,1,0,0,1,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,111412,12359.436892
6,2,0,0,1,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,111559,14376.441763
4,6,7,0,1,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,110364,4884.1394932
6,0,0,0,1,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,107280,1357.9403443
5,9,4,0,1,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,112308,8741.1625242
4,3,1,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,109707,8647.7172993
7,5,0,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,102052,7895.6230248
8,2,4,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,109521,11586.461876
16,14,4,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,102524,4312.7047883
2,0,0,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,108750,7044.6919188
6,4,0,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,109624,7562.1065698
2,0,2,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,108917,13493.032575
0,2,2,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,105531,3905.7519051
8,6,3,0,4,2,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,116998,2341.9804138
15,12,8,0,4,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,100704,4025.8513174
2,8,10,0,1,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,103139,9161.2758979
1,5,0,0,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,103328,7968.8462521
2,0,0,0,1,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,100881,7175.2771716
6,4,2,0,1,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,116708,12367.353972
5,4,0,0,1,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,110152,10245.845804
1,0,0,0,1,0,0,-2,-2,-2,-2,0,0,0,0,0,0,1,-2,-2,-2,-2,112225,14342.151328
3,0,0,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,104114,11405.631045
6,0,0,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,110601,2393.7501765
1,1,1,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,115115,5703.0739846
2,2,0,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,106399,11912.810495
11,0,0,0,0,1,0,-2,-2,-2,-2,0,0,0,1,1,0,0,-2,-2,-2,-2,101320,20896.800707
4,2,1,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,106246,6425.4331191
3,1,0,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,116725,3524.0427405
3,7,0,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,105065,627.67197653
4,0,0,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,114372,10798.251156
7,2,5,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,100433,5401.2578208
8,2,15,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,105198,12224.971844
6,5,0,0,4,2,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,111631,6640.3168764
25,10,0,0,4,2,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,103519,8935.1734411
0,3,0,0,3,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,102137,9718.2060277
2,0,0,0,3,3,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,105786,4582.7830054
3,2,0,0,2,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,113189,4933.7708799
1,0,0,0,2,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,106136,2206.8215655
1,0,0,0,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,109305,12221.244644
0,4,0,0,4,4,0,-2,-2,-2,-2,1,1,0,0,0,1,0,-2,-2,-2,-2,100103,7902.0367142
2,2,1,0,2,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,106285,4930.1458378
5,5,5,0,1,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,112347,7475.2090396
0,2,0,0,1,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,102253,1181.0933314
2,3,0,0,1,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,100278,17054.754351
3,3,1,0,1,0,0,-2,-2,-2,-2,0,0,1,0,1,0,0,-2,-2,-2,-2,106167,13251.767519
0,20,0,0,1,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,101977,13288.139857
2,2,2,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,108562,10199.942239
5,0,0,0,4,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,103961,4911.2346861
3,2,1,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,100974,5464.1840551
0,2,0,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,113278,4007.6616932
0,6,6,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,108708,1367.4008908
1,1,1,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,112431,11646.675249
3,2,0,0,4,2,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,106386,3979.2557175
2,0,0,0,4,2,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,110486,4558.6145941
3,3,4,0,4,2,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,108397,11704.122155
8,0,0,0,4,2,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,104022,4683.9901514
4,2,0,0,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,109539,4139.269363
1,0,0,0,4,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,113607,13014.729542
2,4,0,0,3,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,115976,3193.0811235
2,0,0,0,2,4,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,117565,6316.333615
2,1,0,0,1,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,101638,10384.883158
2,4,0,0,1,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,116896,10482.762551
2,2,0,0,1,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,111445,17649.460583
6,6,0,0,1,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,113285,10327.056068
1,1,0,0,1,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,116565,9032.1912086
3,0,0,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,112723,5976.6655411
0,1,0,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,118310,6595.2251066
3,0,0,0,0,1,0,-2,-2,-2,-2,1,1,0,0,0,1,0,-2,-2,-2,-2,109416,7410.481549
0,0,3,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,117859,1916.9640044
30,0,0,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,117071,9570.1076641
3,3,4,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,114803,4301.2254702
5,5,5,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,104784,6526.3328473
5,0,1,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,100763,12897.919731
5,3,1,0,0,1,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,106701,7127.7727082
3,2,0,0,4,2,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,117658,3474.0824357
2,0,0,0,4,2,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,104916,4555.4184419
2,2,1,0,4,2,0,-2,-2,-2,-2,0,0,0,0,0,0,0,-2,-2,-2,-2,107636,6164.6924521
0,32,0,0,3,3,0,-2,-2,-2,-2,0,0,0,0,1,0,1,-2,-2,-2,-2,106313,5237.804529
