"HDD65","CDD65","HDD30YR_PUB","CDD30YR_PUB","DOEID","NWEIGHT"
2613,1876,3354,1640,109952,7506.1035206
2196,1876,2628,1172,110724,17707.548318
2198,1876,2223,1519,103687,10988.785436
2916,1876,3177,1961,102484,5950.7990127
3146,2132,3545,2053,109578,6545.5532918
1249,2644,1774,2323,111209,4577.8667995
1307,2644,1624,2620,113715,12616.179828
1255,2644,1752,2353,116257,5061.2371849
3587,2644,4131,1800,115817,5480.2823496
1857,2644,2464,2496,110159,7288.118265
835,3668,1422,2925,101716,12545.49469
517,3924,775,3664,105329,13793.736395
501,4436,744,3945,113464,12419.751329
1099,4692,981,4466,112315,7400.5172726
934,5204,1097,4216,100647,4491.9016889
4476,341,4747,264,115708,4230.9256824
4460,341,4723,267,100073,6131.1192395
4458,341,4735,263,117509,2947.9980018
8072,597,8883,383,108211,724.447027
6408,597,7011,381,106425,1791.5135998
7172,597,7935,401,111406,886.52250724
2204,597,2432,358,118352,5084.6765969
1949,597,3043,59,117171,14226.893862
7315,853,7505,714,112030,4566.6981633
5903,853,6420,554,110660,3522.0072141
5860,853,6310,820,109801,4588.1407497
5667,853,5961,655,117275,5525.4045089
5514,853,6416,585,107204,8428.8869536
5866,853,6469,580,107955,6637.0660801
5492,853,5818,824,107552,2751.869136
5466,853,5492,797,102365,4152.5114748
7231,853,7244,800,116298,4225.7780117
1137,853,1454,621,118484,8676.9238238
6085,1109,6510,948,114989,3591.9770191
4783,1109,5217,970,105451,10117.707244
4892,1109,5250,934,105935,7199.8709979
4452,1109,4617,1051,113783,3706.7205333
4729,1109,4403,1456,109762,10966.309604
4691,1109,5736,722,117804,5244.0697912
4291,1109,4625,1112,112675,4341.2288089
4728,1109,4984,1168,108587,5400.0235859
4721,1109,5617,754,115616,2046.1355482
5437,1109,6244,643,110067,12108.041214
4708,1109,5541,774,106815,4246.610193
4325,1109,4652,1181,116171,10087.473457
4678,1109,5225,859,114144,3240.1751659
4207,1365,4821,1083,110928,12699.965716
4208,1365,4688,1125,105543,10230.774075
3653,1365,4142,1336,100658,3635.2564323
4745,1365,4604,1702,107776,7026.9768089
3951,1365,5111,952,103154,2262.8586235
3967,1365,4782,1052,110621,3345.9501388
4227,1365,4638,1140,103905,12575.162563
4693,1365,5228,1252,102169,7749.2081483
4198,1365,4904,1056,103319,12370.846249
4663,1365,5128,1306,111868,6149.043727
4225,1365,4699,1121,107252,7815.2529604
3653,1365,4289,1267,115572,3688.0370252
4006,1365,4973,1150,106574,2864.7625296
4005,1365,5175,1088,106908,3755.905791
4684,1365,5106,1296,114906,6987.9572998
3077,1621,3062,2070,109862,3917.4160435
3909,1621,4575,1596,105430,6521.1763672
2716,1621,3089,1847,101402,10320.719518
3318,1621,3564,1841,103122,6637.6316534
3097,1621,3597,1458,109604,4115.2498308
2694,1621,3167,1734,102221,7413.395277
2864,1621,3275,1725,100475,5527.7325783
3161,1621,4044,1386,102891,5761.7638573
2388,1877,2770,1887,108345,9697.3066237
1924,1877,2414,1259,114572,11578.5422
3247,1877,3636,1968,100098,7409.8906124
1761,2389,2560,2028,110601,2393.7501765
1873,2389,2432,2365,108930,7875.0976726
1245,2645,1698,2426,100198,10541.095433
1892,2645,2255,2590,103228,7648.954443
1973,2645,2303,2671,107069,7865.1001147
1963,2645,2419,2589,117636,8469.4611327
1254,2645,1684,2446,101175,5517.5470414
952,3157,1636,2449,113320,7163.2865513
1,3413,27,2464,111428,2472.9497324
658,3413,948,2813,114856,8174.3528294
644,3669,823,3096,114125,8488.7327917
406,4181,532,3559,115235,7421.5711687
497,4437,691,4084,103902,11142.966035
264,4437,370,3660,107244,14050.289833
361,4437,607,3228,115381,13320.009385
1285,4437,1599,3598,102561,4191.7432474
8102,342,7286,444,101598,6435.5277333
7055,342,7100,454,111849,2047.3060788
2163,342,2674,278,105740,8523.4312392
4313,342,4839,230,109651,4591.6978538
4319,342,4536,324,109365,4859.3262803
9705,342,9682,281,115321,6023.480025
7106,342,7545,275,116523,7391.6031063
6542,342,6451,386,103238,2122.7366696
4455,342,5014,348,104710,4970.262019
7305,598,7898,409,107299,5720.6531198
4922,598,5679,467,102239,7477.2233228
8076,598,8569,518,100071,1327.2883712
8075,598,8371,553,115400,864.35146465
8076,598,8378,552,102311,1183.6605149
6600,598,7563,390,109675,6675.5786484
1303,854,1396,1250,104291,8905.8373198
5492,854,6230,605,114454,3819.7651654
5316,854,5615,745,105963,1860.6416184
5733,854,6233,753,117624,10488.007945
5918,854,6235,740,111559,14376.441763
5991,854,6511,634,104504,3549.9590851
7143,854,7668,674,118058,6591.7393159
6691,854,7214,534,115970,1494.9296916
5961,854,5761,1020,116807,4286.2644124
5651,854,5930,663,108798,5792.7855412
7041,854,7356,702,112264,4449.7468869
5977,854,6206,797,107640,10321.942037
7413,854,7677,731,117075,3694.7732533
7408,854,8293,501,102837,1680.1285079
5461,854,5783,726,113243,10027.342748
5783,854,6128,654,112475,9301.0161751
5024,1110,5674,726,104250,6136.0989732
4788,1110,5364,1022,106347,11261.879451
4745,1110,5790,725,113046,4466.8465043
4791,1110,5144,990,114177,10183.673488
4494,1110,4883,946,110898,3423.6565215
4729,1110,5643,763,109671,7402.3623113
5010,1110,5606,851,107401,11696.412386
3628,1110,3189,1266,117241,13119.574992
5609,1110,4971,1383,106597,4613.8018773
4791,1110,5298,1041,108985,15890.533739
4747,1110,4709,1136,109917,6289.0413226
5856,1110,6126,1123,110977,4462.0097712
4773,1110,5115,1073,108204,14629.268254
5734,1110,6572,751,102194,7084.6043207
4820,1110,5524,837,105741,7527.1544445
4849,1110,5625,805,108283,5946.9877751
4350,1110,4616,1193,118432,7115.6504737
4761,1110,4906,1191,116229,11565.986822
4890,1110,5758,879,113435,4886.1673812
4209,1366,4710,1118,101471,11972.172156
4199,1366,4621,1146,116875,13415.333905
3493,1366,3953,1340,114640,6649.3228756
4690,1366,4599,1704,110807,7516.1692622
4935,1366,5269,1284,110156,5201.5301628
3653,1366,4067,1394,115503,4145.7121175
4190,1366,4684,1207,113047,12194.1285
4207,1366,4747,1106,102400,12159.447044
4235,1366,5050,1092,102994,9637.5888263
4254,1366,4518,1371,114720,6963.7427633
4328,1622,4583,1593,116433,4429.1368707
3184,1622,3707,1477,110833,4414.3252374
2867,1622,2853,2007,104767,4602.7581307
4324,1622,4607,1680,115426,4752.7519518
4297,1622,4651,1570,109211,4116.8224038
3413,1622,3877,1499,116356,2626.047868
3430,1622,3613,1680,103083,7991.2965779
2751,1622,3135,1604,105803,5765.7247938
3538,1622,4790,1155,102567,7494.9041003
3235,1622,4133,1397,110482,7278.6689248
2904,1622,2977,1967,107999,6518.6782292
2244,1878,2599,1812,117305,6312.4199842
3259,1878,3639,1967,114355,9746.8658659
2616,1878,3095,1828,106503,9329.3802214
2870,1878,3375,1668,101775,6665.6557938
3262,1878,3408,2071,118329,4757.1987771
2657,1878,2901,1871,117456,9206.393209
1305,2646,1687,2527,106976,8576.183997
1248,2646,1755,2349,111380,4383.7513032
2007,2646,2441,2609,102174,8024.1277744
1290,2902,1878,2423,104544,5325.9527382
1022,3158,1370,2561,104609,14188.993404
705,3670,1154,2895,117533,14386.315123
460,4182,651,3182,106845,13323.074265
264,4438,318,3789,115391,14894.721103
8032,87,7678,198,104245,4603.1442674
7543,343,6156,719,103037,2358.3069724
2160,343,3531,33,112773,9773.1947172
4419,343,3856,341,100248,10102.671393
4409,343,3914,319,106361,5043.7627002
2185,343,2972,81,106573,11867.355856
4546,343,4434,334,108956,3557.5664584
4450,343,4989,355,103845,4700.6894648
7494,599,8147,464,115229,8556.1309229
6125,599,5930,565,115415,9001.7290694
6109,599,6524,498,103117,9741.4710071
6237,599,7388,247,103860,2383.185305
8075,599,8586,515,100151,865.4563691
5982,599,6075,629,113493,3249.5437755
8420,599,9097,471,107092,769.88692487
5982,599,6238,590,105954,4244.5821464
5980,599,5902,710,105556,4769.2894248
7167,599,7721,442,104529,1660.7912996
8073,599,8632,507,107158,843.2252227
6397,599,6521,517,115554,2968.7026884
5982,599,6175,533,109113,5516.9056137
2162,599,2421,371,116938,10578.463715
7044,855,7347,704,111709,3702.1853482
4737,855,5071,831,113427,5823.6615938
5998,855,6158,758,103508,9266.1166524
5665,855,5797,696,107035,5153.1721139
6690,855,7674,387,100039,877.10001321
5877,855,6762,454,110146,14302.669906
5760,855,6553,515,114342,3873.512993
5219,855,5517,703,111124,7525.7208658
4737,855,5023,845,107741,6350.1497899
6690,855,7322,457,100789,1091.9193926
5695,855,6472,534,101974,2127.8043686
6092,855,6249,900,117687,3401.378607
6690,855,7350,507,102648,1085.57628
4737,855,4964,863,104308,6982.8689107
5862,855,6198,749,114428,5196.600938
4737,855,4981,858,102118,4855.5603516
5632,855,6442,555,101697,3130.0336123
4737,855,4904,823,113736,6709.755226
4989,1111,5824,915,111420,8798.3760279
4736,1111,5184,958,107292,3869.2346993
4742,1111,5287,978,102472,8139.0869255
4769,1111,5336,935,108299,15055.552989
4700,1111,5582,763,116071,4932.4431547
4246,1111,4565,1163,104050,6821.8298253
5567,1111,6360,770,101485,5826.2082791
3841,1111,4226,1033,104404,4217.0181276
4946,1111,5539,928,107449,10293.573381
4511,1111,4525,1264,116446,2248.6632954
4762,1111,4894,1080,101786,6998.9066664
4686,1111,5805,704,108307,4262.3045064
5993,1111,6532,866,108834,4311.2768688
4189,1367,4558,1247,106355,12520.440291
4201,1367,4780,1095,109736,12724.182376
4545,1367,5123,1219,110005,6924.1878675
4221,1367,4758,1225,114161,9257.9297336
2761,1623,2965,1764,107786,4553.1164168
3235,1623,4158,1388,117406,5451.3686268
1132,1623,1670,1196,104241,9120.6233397
4280,1623,4475,1668,105355,9061.7279472
3324,1623,3675,1755,116710,5231.18142
4323,1623,4638,1669,100900,2911.0468663
2405,1879,2833,1303,105441,9097.9191983
2584,1879,2975,1896,117649,6045.7755185
2857,1879,3676,771,109967,10421.709469
2856,1879,3715,755,117446,11214.342869
3344,1879,3629,1972,110784,4879.7006795
2791,1879,3307,1703,107275,6173.964265
1240,1879,1390,1037,111893,13094.790877
1871,2391,2351,2450,106517,4650.6593348
1835,2391,2459,2236,115116,10446.926184
1897,2391,2309,2269,100405,7320.2722736
1432,2647,1956,2419,104277,9667.0327298
1235,2647,1731,2381,101538,7838.7661676
1239,2647,1743,2366,114047,5843.0237008
1995,2647,2570,2480,112203,6942.7245455
2012,2647,2461,2438,104393,16553.238354
647,3671,823,3097,109027,8870.5812009
1804,4183,2234,3258,100262,6433.6635953
295,4439,455,3677,100615,14520.309463
618,5207,715,4569,101314,4812.8112963
5186,344,5710,363,100311,9184.1488564
4422,344,4713,290,117843,4442.4449863
2162,344,2862,83,107902,11411.114784
8353,344,7979,347,117315,892.17486645
4306,600,4991,446,101103,8281.6843053
8056,600,8657,422,115934,721.65045509
6028,600,6240,616,115110,7112.6115067
5977,600,5886,714,105091,5797.1152882
8730,600,8585,588,118238,776.71982087
5190,600,5710,460,112718,4032.9891597
3890,856,4604,636,106696,6870.5171056
6210,856,6629,526,106266,4080.1988972
6682,856,5967,652,104671,980.43806114
5459,856,6167,492,111288,4516.9308133
7133,856,7863,636,101856,6148.703221
5726,856,6197,762,103444,4584.161628
5455,856,5623,859,106887,6177.3160347
7196,856,7363,954,108575,6344.5104403
5664,856,5876,556,113248,4646.5211506
5864,856,6617,519,107456,3621.5310946
5369,856,5566,587,115083,5258.758095
7179,856,7275,796,114011,12121.796533
5975,856,6213,709,114962,4736.9901559
5563,856,6172,643,105469,6717.3973848
5455,856,5877,750,115012,10678.793109
2360,856,3344,228,106979,12770.533708
5961,856,6195,714,110117,2951.1024552
5877,856,6355,579,108928,3776.89616
6102,856,6039,950,109546,9077.5065014
5485,856,5768,858,112139,6422.9357877
5213,1112,5987,759,114074,6964.522292
4883,1112,5487,868,109431,12094.725459
4705,1112,5286,904,103788,7629.7691808
4708,1112,5684,736,105920,3711.5279296
4678,1112,5271,953,118093,4027.1813311
4690,1112,5586,762,109598,9062.891241
5823,1112,6050,1065,118072,3386.0784165
6073,1112,6188,1072,117750,6558.6541267
4562,1112,5353,820,101056,2095.3678776
4697,1112,5631,750,108513,4416.1388322
4324,1112,4899,876,107286,3144.6523597
4980,1112,5762,929,115601,6372.478079
5222,1112,5497,1179,116810,11789.065473
3842,1112,5153,800,113110,5511.8438589
5208,1112,5983,767,115821,3796.9095026
4246,1112,4482,1084,100463,5454.3945417
4646,1112,5243,924,117199,3045.3207979
4187,1368,4650,1218,100719,12183.573533
4533,1368,4598,1417,102536,6558.1922639
4192,1368,4507,1182,102766,10792.524138
4211,1368,4614,1148,113947,9885.0599739
4193,1368,4718,1115,108209,10563.64775
4226,1368,4732,1111,116305,11828.20305
4208,1368,4824,1082,113203,8659.1234212
3293,1624,3476,1886,103025,5792.0465148
3586,1624,3846,1735,101591,4037.1181037
3141,1624,3791,1487,108065,6730.7834449
4374,1624,4536,1706,110421,4086.8533255
3292,1880,3652,1960,113462,8036.3439829
2606,1880,3113,1779,100759,6475.6369619
2592,1880,3198,2042,106545,3944.3045394
2598,1880,3010,1875,105133,5122.6640583
1188,2136,1406,1598,104445,19214.20281
1935,2136,2240,2248,101208,6774.47296
1244,2136,1699,859,102056,9229.1449215
3032,2392,1953,3443,111770,3437.7309086
1298,2904,1503,2785,112377,5805.1362784
1298,2904,1623,2636,101226,5456.6357248
1298,2904,1654,2589,105213,8270.6809671
1298,2904,1516,2761,103120,5882.0270075
703,3672,1055,3093,104271,10665.404492
644,3672,853,3034,108300,10659.804522
821,3672,1379,2938,111084,11035.077301
404,4184,517,3597,111782,16642.051602
413,4696,663,4036,103035,10404.184805
5274,89,4992,94,105141,7078.45425
4308,345,4874,219,117473,9100.627162
7861,345,8549,223,118430,3312.4118184
4308,345,4830,233,115354,4733.2266742
6788,345,7321,278,111383,7647.0577403
4394,345,4267,402,106689,5915.250757
5188,601,5848,424,109539,4139.269363
1946,601,3091,35,104045,16757.747335
7042,601,7353,517,107021,8946.2864241
7387,601,8112,394,115481,6958.4897438
7357,601,7385,518,115437,5752.9035972
7176,857,7469,756,111230,5569.3557898
5379,857,6075,555,101231,4213.0548953
5647,857,5948,658,107729,5317.4333439
5663,857,6005,523,111955,3420.259071
5822,857,6166,804,113693,12159.579694
2164,857,2673,575,117007,7982.0377778
6245,857,6963,669,111047,7471.4417446
6044,857,6106,934,107135,6708.8127715
5847,857,6157,818,102922,4016.1698381
6311,857,6805,744,114222,6023.3816516
7236,857,7576,720,106075,4232.0021579
5641,857,6667,496,112534,4890.2487495
7150,857,7689,670,101392,8631.0695637
5938,857,6349,713,114545,4707.9278051
5998,857,6684,529,113295,6139.2561914
6150,857,6235,903,101086,6167.1119175
7132,857,7683,671,108760,6679.7297119
5571,857,5829,702,105022,10097.986887
4768,1113,5047,1080,103416,3959.5718543
3827,1113,4354,989,109103,4916.7563452
4815,1113,5481,930,112560,24893.856335
5012,1113,5422,944,106281,14717.340671
4689,1113,5488,788,101199,7853.71808
5211,1113,6028,756,110322,5532.988102
3972,1113,4255,1077,103666,5808.5442739
4640,1113,5998,631,112207,5218.4577052
4686,1113,5682,737,106046,10236.482762
4801,1113,5476,931,114289,10933.298275
5109,1113,6048,647,112326,4961.7264145
4865,1113,5354,905,117694,11065.103075
4758,1113,5419,830,106665,5808.9182931
4503,1113,4571,1116,117664,3645.0242598
4195,1369,4512,1262,117257,7658.6110038
4543,1369,5181,1150,113103,6349.2174088
4195,1369,4628,1144,112744,13297.505896
4192,1369,4591,1237,100881,7175.2771716
4194,1369,4739,1186,113557,11132.351657
4899,1369,5398,1428,108288,4867.8824526
4208,1369,4822,1082,103884,11434.761671
4452,1625,4627,1492,113514,4054.89294
3434,1625,4202,1196,100784,7565.345831
3167,1625,3753,1502,112552,11255.007793
4325,1625,4679,1654,107012,4419.7457298
2913,1625,3462,1660,104065,5838.8287239
3527,1625,4759,1165,104747,4977.8024872
4327,1625,4582,1690,100333,4373.6233852
2876,1881,3316,1909,112940,4392.0731307
2510,2393,2810,2139,114968,10942.219264
1235,2649,1755,2348,110247,4717.8140054
1486,2649,2397,2122,103552,8200.2403161
794,3417,1340,2792,113666,8021.7218428
676,3417,931,2847,117101,8617.6501651
321,4441,449,3699,107071,14287.124204
321,4441,492,3593,111991,15904.604403
5170,90,5084,61,100402,4954.0155864
5263,90,4831,143,117355,11958.517352
2158,346,3607,1,101604,7588.3773197
4394,346,4458,334,105114,7349.2936718
4400,346,4272,401,117525,5594.4212096
7132,602,7588,420,105439,921.66170004
6241,602,7307,263,116332,4383.5692152
7309,602,7445,511,107623,5854.7923071
6240,602,7625,199,114480,4317.7661076
7133,602,7451,447,102241,601.27635069
7006,602,7334,472,114801,1005.7219375
7005,602,7319,504,115773,925.10965051
7171,858,7188,867,106001,6011.2096097
5275,858,5507,781,117912,3193.9484738
5843,858,6120,768,111599,8144.0264982
6314,858,6570,797,102800,4108.7744686
7183,858,7431,940,105421,6469.1376145
5968,858,6558,624,111737,4083.9037399
2120,858,2008,725,108912,6491.8489231
5989,858,6025,859,117662,9456.6495465
6574,858,6852,805,100366,4039.1729276
4752,1114,5898,703,116394,9246.752969
4755,1114,8403,117,114682,11000.501827
5004,1114,5221,1001,106127,12098.391407
5691,1114,6048,1123,113541,4584.3563179
4875,1114,5239,937,105932,11741.718833
4893,1114,5523,863,109886,15848.215748
4299,1114,4743,1232,111442,5818.9414438
4689,1114,5773,712,108914,8166.5186621
4692,1114,5744,720,116492,6689.8978947
4866,1114,5796,796,108102,6819.3575176
4399,1114,4810,1134,107519,3065.6676869
3948,1114,4430,1017,112767,4832.1334079
4208,1370,4837,1155,116545,11098.219003
4189,1370,4668,1208,102539,13292.130763
4189,1370,4864,1147,112374,13730.063864
4182,1370,4029,1439,103166,8705.2188108
4207,1370,4809,1164,106952,13342.963852
4760,1370,4912,1454,115438,4141.1377046
4230,1370,4790,1208,110643,9078.6312667
4706,1370,4655,1684,109442,9845.0775883
4194,1370,4711,1117,113387,7147.5855137
3942,1370,4461,1388,111157,4845.2580696
4192,1370,4601,1233,112455,12303.195724
3930,1370,4305,1441,110273,1259.9219178
4898,1370,5261,1467,111772,6043.0306134
4194,1370,4742,1185,114233,14620.474554
4846,1370,5197,1385,101706,4429.8553971
4324,1626,4719,1639,101387,5022.708638
3710,1626,4289,1538,113593,5527.033922
3207,1626,3986,1450,103221,5417.6973848
2695,1626,3527,1384,104697,7421.6203319
3345,1626,3830,1682,114799,4891.6716669
3450,1626,4288,1376,111632,6480.898171
3710,1626,4072,1624,114301,3203.3865656
3501,1626,4686,1188,101626,4102.3786363
2195,1882,2232,1513,103481,18325.514582
2150,2138,3543,1572,103653,7085.98822
1622,2394,1906,2401,109264,5419.7267422
1514,2650,1920,2364,115529,11224.201923
1908,2650,2197,2658,108128,9612.5439037
1967,2650,2331,2639,109665,8208.3164423
1832,2906,2129,2954,109639,5339.5094803
846,3674,1436,2909,113336,6919.3345616
304,4442,420,3766,107254,11256.740216
92,4954,166,4148,107736,14832.304188
7549,91,7594,84,114908,5355.0008344
2156,347,2910,58,105601,8718.9485101
4390,347,4115,455,112800,6162.8287677
4390,347,4211,422,104998,7774.870411
7881,347,8299,247,102991,923.61599017
8671,603,8411,618,118316,1039.0951724
7795,603,7624,608,104730,5964.595911
6873,603,7552,407,118041,4302.1913485
6825,603,6832,764,105341,6452.6519627
6570,603,7295,389,107291,3522.4093412
8407,603,9187,456,110914,847.99347215
6836,603,7373,547,106005,5906.6853415
6076,603,6757,392,105008,8802.9249638
5970,603,6973,405,100701,2455.3477129
5972,603,5745,816,101798,5184.084812
5397,859,5984,580,101629,3543.725635
5264,859,5449,721,104085,7284.8534277
5980,859,6261,784,112592,10047.002471
7130,859,7678,672,112545,7467.3012605
4904,859,5828,627,113587,7224.2196228
5722,859,6327,730,105654,7847.3557602
5639,859,6130,667,102700,5135.3037818
5468,859,5870,697,100516,2853.4781956
3883,859,4143,961,113265,8146.7959832
4714,1115,5524,778,118306,8166.5186621
4503,1115,4979,917,106886,2817.6920349
