"HHSEX","HHAGE","EMPLOYHH","EDUCATION","SDESCENT","HOUSEHOLDER_RACE","NHSLDMEM","NUMCHILD","NUMADULT1","NUMADULT2","ATHOME","MONEYPY","ZATHOME","ZEDUCATION","ZEMPLOYHH","ZHHAGE","ZHHSEX","ZMONEYPY","ZNHSLDMEM","ZNUMADULT1","ZNUMADULT2","ZNUMCHILD","ZSDESCENT","ZHOUSEHOLDER_RACE","DOEID","NWEIGHT"
2,71,3,3,0,1,2,0,0,2,5,13,0,0,0,0,0,0,0,0,0,0,0,0,117860,10753.857829
1,71,2,3,1,1,2,0,1,1,5,14,0,0,0,0,0,0,0,0,0,0,0,0,112856,4164.1303761
1,71,3,3,0,1,2,0,0,2,4,14,0,0,0,0,0,0,0,0,0,0,0,0,111969,5407.6715065
2,71,3,3,0,1,2,0,0,2,5,13,0,0,0,0,0,0,0,0,0,0,0,0,114747,4063.4983486
2,71,3,4,0,1,2,0,0,2,5,9,0,0,0,0,0,0,0,0,0,0,0,0,117536,6011.2096097
2,71,3,3,0,1,2,0,0,2,3,12,0,0,0,0,0,0,0,0,0,0,0,0,102202,11374.249713
2,71,1,4,0,1,2,0,1,1,5,16,0,0,0,0,0,0,0,0,0,0,0,0,104720,1424.8473194
1,71,2,3,0,1,2,0,0,2,5,13,0,0,0,0,0,0,0,0,0,0,0,0,113409,3727.028261
2,71,3,4,0,1,2,0,0,2,5,12,0,1,1,1,1,1,0,1,1,1,1,0,111962,7062.9021557
2,71,3,4,0,1,2,0,0,2,5,15,0,0,0,0,0,0,0,0,0,0,0,0,112914,12930.078945
2,71,2,4,0,1,2,0,1,1,5,13,0,0,0,0,0,0,0,0,0,0,0,0,105027,4494.5919236
2,71,3,3,0,1,2,0,0,2,5,14,0,0,0,0,0,0,0,0,0,0,0,0,105163,9605.71243
1,71,4,3,0,1,2,0,0,2,5,8,1,1,1,1,1,1,1,1,1,1,1,0,102820,7703.8313844
1,71,3,5,0,2,2,0,0,2,5,10,0,0,0,1,0,0,0,0,0,0,0,0,111337,5849.9507552
2,71,2,2,0,1,2,0,0,2,4,12,0,0,0,0,0,0,0,0,0,0,0,0,103684,5794.7856445
2,71,3,4,0,1,2,0,0,2,5,14,0,0,0,0,0,0,0,0,0,0,0,0,101868,9473.4698722
2,71,3,3,0,1,2,0,0,2,5,14,0,0,0,0,0,0,0,0,0,0,0,0,111716,8818.5048702
2,71,3,4,0,6,2,0,0,2,5,13,0,0,0,0,0,0,0,0,0,0,0,0,100131,7696.7637787
2,71,3,5,0,1,2,0,0,2,5,14,0,0,0,0,0,0,0,0,0,0,0,1,116903,4862.2515299
2,71,2,4,0,1,2,0,0,2,5,13,0,0,0,0,0,0,0,0,0,0,0,0,108500,4591.3507863
2,71,3,5,0,1,2,0,0,2,5,13,0,0,0,0,0,0,0,0,0,0,0,0,115968,6516.5636843
2,71,3,2,0,1,2,0,1,1,5,11,0,0,0,0,0,0,0,0,0,0,0,0,103836,9014.7530675
1,71,3,3,0,1,2,0,0,2,5,12,0,0,0,0,0,0,0,0,0,0,0,0,103965,11675.967518
2,71,3,4,0,1,2,0,0,2,5,16,0,0,0,0,0,0,0,0,0,0,0,0,104538,3221.8334677
1,71,4,3,0,1,2,0,1,1,5,15,0,0,0,0,0,0,0,0,0,0,0,0,107521,10984.147347
2,71,2,4,0,1,2,0,1,1,2,12,0,0,0,0,0,0,0,0,0,0,0,0,102518,8387.2704865
2,71,3,3,0,1,2,0,1,1,5,13,0,0,0,0,0,0,0,0,0,0,0,0,114712,3796.7804217
1,71,3,4,0,1,2,0,0,2,5,16,0,0,0,0,0,1,0,0,0,0,0,0,103184,7589.8959438
1,71,3,4,0,1,2,0,0,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,105531,3905.7519051
1,71,3,2,0,1,2,0,0,2,5,9,0,0,0,0,0,0,0,0,0,0,0,0,107425,3833.2273618
1,71,3,2,0,1,2,0,0,2,5,9,0,0,0,0,0,0,0,0,0,0,0,0,114984,10056.397
2,71,3,3,0,1,2,0,0,2,4,14,0,0,0,0,0,0,0,0,0,0,0,0,109640,4305.0114709
2,71,3,4,0,1,2,0,0,2,5,13,0,0,0,0,0,0,0,0,0,0,0,0,108184,1478.3559128
2,71,3,5,0,1,2,0,0,2,5,14,0,0,0,0,0,0,0,0,0,0,0,0,117662,9456.6495465
2,71,3,4,0,1,2,0,1,1,5,11,0,0,0,0,0,0,0,0,0,0,0,0,115235,7421.5711687
2,71,3,5,0,4,2,0,1,1,5,14,0,0,0,0,0,0,0,0,0,0,0,0,105343,8842.7700604
2,71,3,2,1,1,2,0,1,1,5,13,0,0,0,0,0,0,0,1,0,1,0,0,107680,3286.0985089
1,71,3,2,0,1,2,0,0,2,5,8,0,0,0,0,0,0,0,0,0,0,0,0,106093,1840.4781371
2,71,3,2,1,1,3,1,0,2,5,11,0,0,0,0,0,0,0,0,0,0,0,0,106049,2149.1843023
1,71,4,5,0,2,3,1,1,1,5,4,0,1,0,0,0,0,0,0,0,0,0,0,108237,3140.2556727
1,71,3,4,0,1,3,0,2,1,5,11,0,0,0,0,0,0,0,0,0,0,0,0,100035,1067.4109975
2,71,3,4,0,1,3,0,2,1,5,14,0,0,0,0,0,0,0,0,0,0,0,0,117611,3936.1371301
2,71,3,3,0,1,3,0,1,2,5,16,0,0,0,0,0,0,0,0,0,0,0,0,115113,1033.387062
1,71,3,3,0,1,3,0,1,2,5,9,0,0,0,0,0,0,0,0,0,0,0,0,109877,2526.4176104
2,71,1,4,0,1,3,0,1,2,5,15,0,0,0,0,0,0,0,0,0,0,0,0,114565,13146.741872
2,71,3,1,0,1,3,0,1,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,117016,3727.4225723
2,71,3,2,0,1,3,0,1,2,5,13,0,0,0,0,0,0,0,0,0,0,0,0,108348,10349.135645
2,71,3,4,0,1,3,1,1,1,5,13,0,0,0,0,0,0,0,0,0,0,0,0,103996,13841.384471
1,71,3,1,0,1,3,0,1,2,5,10,1,0,0,1,0,0,0,0,0,0,0,0,110304,4450.4097836
2,71,3,3,0,1,3,0,1,2,5,15,0,0,0,0,0,0,0,0,0,0,0,0,100613,856.04019311
2,71,3,3,0,1,3,0,0,3,5,12,0,0,0,0,0,0,0,0,0,0,0,0,101853,4764.4151834
2,71,3,5,0,1,3,0,1,2,5,16,0,0,0,0,0,0,0,0,0,0,0,0,116365,3797.0513273
1,71,3,2,0,1,3,1,0,2,0,6,0,0,0,0,0,0,1,1,0,0,0,0,114337,3936.1371301
2,71,3,5,0,1,3,0,2,1,5,12,0,0,0,0,0,0,0,0,0,0,0,0,115159,6581.2621123
2,71,1,2,1,1,3,0,2,1,5,15,0,0,0,0,0,0,0,0,0,0,0,0,103357,10182.770659
2,71,3,5,0,1,3,0,0,3,5,8,0,1,0,0,0,0,0,0,0,0,0,0,112412,9514.9874223
2,71,2,3,0,1,3,0,1,2,5,8,0,0,0,0,0,0,0,0,0,0,0,0,101540,5733.6720138
2,71,3,3,0,2,3,0,0,3,5,15,0,0,0,0,0,1,0,0,0,0,0,0,103753,8756.8748779
2,71,4,1,0,1,3,0,2,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,104277,9667.0327298
1,71,3,5,0,2,3,0,1,2,5,16,0,0,0,0,0,0,0,0,0,0,0,0,109156,5392.5095322
1,71,3,5,0,1,3,1,0,2,5,14,0,0,0,0,0,0,0,0,0,0,0,0,107654,7446.3873925
2,71,3,2,0,1,3,0,2,1,5,13,0,0,0,0,0,0,0,0,0,0,0,0,113086,10813.95521
1,71,3,2,0,6,3,0,1,2,5,11,0,0,0,0,0,0,0,0,0,0,0,0,101164,2003.4842648
1,71,3,3,0,4,4,0,3,1,5,6,0,0,1,0,0,0,0,0,0,0,0,0,104063,2165.2463709
1,71,3,2,0,1,4,2,0,2,5,12,0,0,0,0,0,0,0,0,0,0,0,0,101227,1131.282266
2,71,2,4,0,1,4,0,3,1,5,14,0,0,0,0,0,0,0,0,0,0,0,0,104545,5984.0071711
2,71,3,3,0,1,4,0,1,3,5,14,0,0,0,0,0,0,0,0,0,0,0,0,113661,4006.9538556
1,71,3,3,0,1,4,1,1,2,5,13,0,0,0,0,0,1,0,0,0,0,0,0,102579,8618.8615055
1,71,3,5,0,1,4,0,2,2,5,16,0,0,0,0,0,0,0,0,0,0,0,0,111599,8144.0264982
1,71,3,2,0,2,4,0,2,2,5,2,0,0,0,0,0,0,0,1,1,0,0,0,115591,5425.2949849
1,71,3,3,0,1,4,1,2,1,5,15,0,0,0,0,0,1,0,0,0,0,0,0,100501,3779.0682495
2,71,3,3,0,1,5,1,2,2,5,12,0,0,0,0,0,0,0,0,0,0,0,0,110274,4609.9609323
2,71,1,4,0,1,5,2,2,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,106024,11072.06161
1,71,3,3,1,1,5,1,2,2,5,15,0,0,0,0,0,0,0,0,0,0,0,0,101384,11498.640242
2,71,3,4,0,1,5,2,2,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,100894,7722.6828189
1,71,3,3,0,2,5,2,2,1,5,4,0,0,1,0,0,0,1,1,0,1,0,0,100639,17426.762158
2,71,3,4,0,1,5,1,2,2,5,14,0,0,0,0,0,0,0,0,0,0,0,0,113632,6967.7149036
2,71,1,3,0,4,6,0,4,2,5,13,0,0,0,0,0,0,0,0,0,0,0,0,115569,4377.9796907
1,71,3,5,0,4,7,4,2,1,5,16,0,0,0,0,0,0,0,0,0,0,0,0,103029,1397.0238029
2,72,3,5,0,1,1,0,0,1,5,9,0,0,0,0,0,0,0,0,0,0,0,0,102829,5059.3890079
1,72,3,2,1,1,1,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,102085,7324.2542021
1,72,3,2,0,1,1,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,100780,6737.1761268
2,72,3,3,0,1,1,0,0,1,5,14,0,0,0,0,0,0,0,0,0,0,0,0,109783,4761.7369973
1,72,4,1,0,2,1,0,0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,100359,5910.7425142
2,72,3,2,0,1,1,0,0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,100081,1508.1945759
2,72,3,3,0,3,1,0,0,1,5,10,0,0,0,0,0,0,0,0,0,0,0,0,104350,1428.1304481
1,72,3,3,0,2,1,0,0,1,5,14,0,0,0,0,0,1,0,0,0,0,0,0,118389,1980.3138363
1,72,3,3,0,1,1,0,0,1,5,10,0,0,0,0,0,0,0,0,0,0,0,0,108357,3704.5306394
1,72,3,3,0,2,1,0,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,106064,15469.496396
2,72,3,4,0,1,1,0,0,1,5,10,0,0,0,0,0,0,0,0,0,0,0,0,104185,12088.929939
2,72,2,5,0,1,1,0,0,1,5,7,0,0,1,0,0,0,0,0,0,0,0,0,106447,12376.141078
2,72,3,3,0,6,1,0,0,1,5,9,0,0,0,0,0,0,0,0,0,0,0,0,111866,5898.5809466
1,72,3,5,0,1,1,0,0,1,5,14,0,0,0,0,0,0,0,0,0,0,0,0,117640,5375.0146425
1,72,3,3,0,1,1,0,0,1,5,7,0,0,0,0,0,0,0,0,0,0,0,0,112783,1306.5026493
2,72,3,3,0,1,1,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,116696,1786.58481
2,72,3,2,0,1,1,0,0,1,5,11,0,0,0,0,0,0,0,0,0,0,0,0,101181,4915.9810312
1,72,3,3,0,2,1,0,0,1,5,9,1,1,1,1,0,1,1,1,1,1,1,1,106853,11728.922786
1,72,3,2,0,1,1,0,0,1,5,8,0,0,0,0,0,0,0,0,0,0,0,0,109879,8835.9664568
1,72,3,2,0,1,1,0,0,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,103106,7788.9651104
1,72,3,2,0,1,1,0,0,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,113989,6095.9812051
2,72,3,4,0,1,1,0,0,1,5,7,0,0,0,0,0,0,0,0,0,0,0,0,113713,14922.863945
2,72,3,3,0,1,1,0,0,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,116884,4074.1713038
1,72,3,5,0,1,1,0,0,1,5,12,0,0,0,0,0,0,0,0,0,0,0,0,106274,947.04335055
1,72,1,3,0,1,1,0,0,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,115406,3509.2163784
1,72,3,5,0,1,1,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,116393,2986.935421
1,72,3,5,0,2,1,0,0,1,5,13,0,0,0,0,0,0,0,0,0,0,0,0,115208,8678.7117644
2,72,1,3,0,1,1,0,0,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,101914,2835.798299
1,72,3,3,0,1,1,0,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,107205,6994.981116
1,72,3,4,0,1,1,0,0,1,5,11,0,0,0,0,0,0,0,0,0,0,0,0,107928,5671.7661753
2,72,1,5,0,1,1,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,117356,9243.2767626
1,72,1,4,0,1,1,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,113705,951.93363454
2,72,3,4,0,1,1,0,0,1,5,8,0,0,0,0,0,0,0,0,0,0,0,0,108061,10400.983798
1,72,3,5,0,1,1,0,0,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,109953,5472.789603
1,72,3,3,0,1,1,0,0,1,5,6,0,0,0,0,0,0,0,0,0,0,0,1,108293,6903.454663
2,72,3,4,0,1,1,0,0,1,5,15,1,0,0,0,0,0,0,0,0,0,0,0,110071,3262.3687303
1,72,3,3,0,1,1,0,0,1,5,11,0,0,0,0,0,0,0,0,0,0,0,0,102682,10955.157971
1,72,3,1,0,1,1,0,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,105375,4890.4601984
2,72,3,3,0,1,1,0,0,1,5,6,1,1,1,1,0,1,1,1,1,1,1,1,110089,5631.9560705
2,72,1,4,0,1,1,0,0,1,2,12,0,0,0,0,0,1,0,0,0,0,0,0,112705,3211.5225133
1,72,3,4,0,1,1,0,0,1,5,13,0,0,0,0,0,0,0,0,0,0,0,0,103474,8773.1843368
1,72,3,5,0,2,1,0,0,1,5,13,0,0,0,0,0,0,0,0,0,0,0,0,116352,12137.857699
1,72,3,3,0,4,1,0,0,1,5,8,0,0,0,0,0,0,0,0,0,0,0,0,114916,6661.1307036
1,72,3,5,0,4,1,0,0,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,105723,1603.3982187
1,72,3,5,0,1,1,0,0,1,5,13,0,0,0,0,0,0,0,0,0,0,0,0,102135,5904.4125747
1,72,3,5,0,1,1,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,111769,4473.2846214
2,72,3,2,0,1,1,0,0,1,5,11,0,0,0,0,0,0,0,0,0,0,0,0,103581,8329.1703466
2,72,3,4,0,4,1,0,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,108016,13360.505841
1,72,3,4,0,2,1,0,0,1,5,10,0,0,0,0,0,0,0,0,0,0,0,0,104574,3642.6208608
1,72,2,2,0,1,1,0,0,1,5,9,0,0,0,0,0,0,0,0,0,0,0,0,105490,10404.184805
1,72,3,5,0,1,1,0,0,1,5,14,0,0,0,0,0,0,0,0,0,0,0,0,115671,2015.5488354
1,72,3,3,0,1,1,0,0,1,5,13,0,0,0,0,0,0,0,0,0,0,0,0,113221,5314.0312448
1,72,3,5,0,1,1,0,0,1,4,13,0,0,0,0,0,0,0,0,0,0,0,0,116085,11647.009995
2,72,3,4,0,1,1,0,0,1,4,13,0,0,0,0,0,1,0,0,0,0,0,0,108726,10597.706577
1,72,3,4,0,1,1,0,0,1,5,12,0,0,0,0,0,0,0,0,0,0,0,0,117765,5694.99032
1,72,3,4,0,1,1,0,0,1,5,11,0,0,0,0,0,0,0,0,0,0,0,0,107224,3355.614065
1,72,3,2,0,1,1,0,0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,111459,6464.5033952
1,72,3,2,0,2,1,0,0,1,5,7,0,0,0,0,0,0,0,0,0,0,0,0,105346,3994.8033545
2,72,3,4,0,1,1,0,0,1,5,7,0,0,0,0,0,0,0,0,0,0,0,0,107031,2695.5423114
2,72,1,2,0,1,1,0,0,1,5,11,0,0,0,0,0,0,0,0,0,0,0,0,114809,4299.9081302
1,72,1,3,0,1,1,0,0,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,113584,12307.097213
1,72,3,3,0,1,1,0,0,1,5,13,0,0,0,0,0,0,0,0,0,0,0,0,101777,7941.0451381
2,72,3,4,0,1,1,0,0,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,116468,6267.242139
1,72,3,5,0,1,1,0,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,108591,10651.794032
2,72,3,4,0,4,1,0,0,1,5,14,0,0,0,0,0,0,0,0,0,0,0,0,115330,1357.5070689
2,72,3,5,0,1,1,0,0,1,5,14,0,0,0,0,0,0,0,0,0,0,0,0,110511,1635.7882853
2,72,3,5,0,1,1,0,0,1,5,11,0,0,0,0,0,0,0,0,0,0,0,0,112026,7481.463775
1,72,1,4,0,1,1,0,0,1,5,13,0,0,0,0,0,0,0,0,0,0,0,0,101879,17002.307794
1,72,1,4,0,1,1,0,0,1,5,7,0,0,0,0,0,0,0,0,0,0,1,0,117031,5722.1385362
2,72,1,3,0,1,1,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,106593,5639.4133599
1,72,3,5,0,1,1,0,0,1,5,13,0,0,0,0,0,0,0,0,0,0,0,0,113568,6687.7107249
1,72,3,3,0,1,1,0,0,1,5,12,0,0,0,0,0,1,0,0,0,0,0,0,101220,6628.7440481
1,72,3,2,0,1,1,0,0,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,108125,10087.138989
2,72,3,4,0,1,1,0,0,1,5,8,0,0,0,0,0,0,0,0,0,0,0,0,108202,2618.0224957
1,72,3,2,0,1,1,0,0,1,5,12,0,0,0,0,0,0,0,0,0,0,0,0,101954,4211.9316041
2,72,3,2,0,1,1,0,0,1,5,9,0,0,0,0,0,0,0,0,0,0,0,0,110361,4221.4860923
2,72,1,5,0,1,1,0,0,1,5,14,0,0,0,0,0,0,0,0,0,0,0,0,101193,10727.131156
2,72,3,5,0,1,1,0,0,1,5,11,0,0,0,0,0,0,0,0,0,0,0,0,112945,8205.0683418
1,72,3,2,0,1,1,0,0,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,100786,6868.8338629
1,72,3,4,0,2,1,0,0,1,5,14,0,0,0,0,0,0,0,0,0,0,0,0,111390,1820.3622187
1,72,3,5,0,1,1,0,0,1,5,11,0,0,0,0,0,0,0,0,0,0,0,0,114761,8154.4804006
1,72,3,3,0,1,1,0,0,1,5,12,1,1,1,1,1,1,1,1,1,1,1,1,113885,6172.8150806
2,72,3,3,0,2,1,0,0,1,5,12,0,0,0,0,0,0,0,0,0,0,0,0,112492,17066.401548
1,72,3,3,0,1,1,0,0,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,102114,4762.8670234
2,72,3,3,0,1,1,0,0,1,5,9,0,1,0,1,0,1,1,1,1,1,1,1,108239,4475.2060647
1,72,3,5,0,1,1,0,0,1,5,15,0,0,0,0,0,0,0,0,0,0,0,0,110860,6157.4859712
1,72,3,2,0,1,1,0,0,1,5,7,0,0,0,0,0,0,0,0,0,0,0,0,111105,5491.7760793
1,72,3,2,0,2,1,0,0,1,0,11,0,0,0,0,0,1,0,0,0,0,0,0,113941,9469.3668819
2,72,3,3,0,1,1,0,0,1,5,15,0,0,0,0,0,0,0,0,0,0,0,0,102775,6746.0374061
1,72,3,3,0,1,1,0,0,1,5,10,0,0,0,0,0,0,0,0,0,0,0,0,102928,3618.8986641
1,72,3,3,0,1,1,0,0,1,5,11,0,0,0,0,0,0,0,0,0,0,0,0,111616,3517.2238403
2,72,3,3,0,4,1,0,0,1,3,13,0,0,0,0,0,0,0,0,0,0,0,0,108511,1944.9862063
2,72,3,1,0,1,1,0,0,1,5,6,0,1,0,0,0,0,0,0,0,0,0,0,100254,14709.961411
1,72,3,5,0,1,1,0,0,1,5,11,0,0,0,0,0,0,0,0,0,0,0,0,103989,4722.9759803
1,72,3,3,0,1,1,0,0,1,5,8,0,0,0,0,0,0,0,0,0,0,0,0,110897,6474.023359
1,72,3,3,0,1,1,0,0,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,112729,4303.2677309
1,72,3,5,0,1,1,0,0,1,5,8,0,0,0,0,0,0,0,0,0,0,0,0,110573,9559.1771814
2,72,3,4,0,1,1,0,0,1,5,12,0,0,0,0,0,0,0,0,0,0,0,0,109746,8329.1703466
1,72,3,2,0,1,1,0,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,116713,7103.3049026
1,72,3,3,0,2,1,0,0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,108859,11078.690708
1,72,3,3,0,1,1,0,0,1,5,7,0,0,0,0,0,0,0,0,0,0,0,0,115912,6772.9917315
1,72,3,3,0,1,1,0,0,1,4,13,0,0,0,0,0,1,0,0,0,0,0,0,111195,883.57046025
1,72,3,3,0,1,1,0,0,1,5,8,0,0,0,0,0,0,0,0,0,0,0,0,101856,6148.703221
2,72,2,4,0,1,1,0,0,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,102559,2233.4892161
1,72,4,2,0,1,1,0,0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,114781,8195.7187334
1,72,3,2,0,1,1,0,0,1,4,5,0,0,1,0,0,0,0,0,0,0,0,0,114367,9668.0453221
2,72,3,3,0,1,1,0,0,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,111428,2472.9497324
2,72,3,3,0,1,1,0,0,1,5,8,0,0,0,0,0,0,0,0,0,0,0,0,107014,923.5625144
1,72,3,5,0,2,1,0,0,1,2,13,0,0,0,0,0,0,0,0,0,0,0,0,100714,10789.413835
1,72,2,2,0,1,1,0,0,1,5,8,0,0,0,0,0,0,0,0,0,0,0,0,105940,4228.5343803
2,72,3,2,0,1,1,0,0,1,5,7,0,0,0,1,0,0,0,1,1,0,0,0,104731,4415.4790555
1,72,3,3,0,2,1,0,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,103799,18091.676319
1,72,3,2,0,1,1,0,0,1,5,11,0,0,0,0,0,0,0,0,0,0,0,0,104799,8640.2531779
1,72,1,3,0,1,1,0,0,1,5,15,0,0,0,0,0,0,0,0,0,0,0,0,104695,4894.2785622
1,72,3,3,0,1,1,0,0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,100541,4169.6000547
1,72,3,4,0,1,1,0,0,1,5,11,0,0,0,0,0,0,0,0,0,0,0,0,116859,5623.5833147
2,72,3,4,0,1,1,0,0,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,105799,12179.924238
1,72,3,3,0,1,1,0,0,1,5,14,0,0,0,0,0,0,1,1,1,1,0,0,102762,5563.4211185
2,72,1,5,0,1,1,0,0,1,5,16,0,0,0,0,0,0,0,0,0,0,0,0,106376,1805.5008605
2,72,3,2,0,1,1,0,0,1,5,10,0,0,0,0,0,0,0,0,0,0,0,0,107402,7801.4849677
1,72,3,4,0,1,1,0,0,1,5,8,0,0,0,0,0,0,0,0,0,0,0,0,118348,9476.8167493
1,72,3,3,0,1,1,0,0,1,5,9,0,0,0,0,0,0,0,0,0,0,0,0,118361,2525.9749248
2,72,3,2,0,1,1,0,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,100317,17006.20365
2,72,3,4,0,1,1,0,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,106588,10722.71653
2,72,3,1,1,1,1,0,0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,1,112133,11292.993897
1,72,3,3,0,1,1,0,0,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,103589,10239.510195
1,72,3,4,0,2,1,0,0,1,5,12,0,0,0,0,0,0,0,0,0,0,0,0,116082,12823.896604
1,72,3,3,0,1,1,0,0,1,5,10,0,0,0,0,0,1,0,0,0,0,0,0,115576,3639.3861367
1,72,3,2,0,1,1,0,0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,108692,7758.3903598
2,72,2,4,0,1,1,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,110611,2842.9718948
2,72,3,4,0,1,2,0,0,2,5,16,0,0,0,0,0,0,0,0,0,0,0,0,103935,3410.4963797
2,72,3,3,0,1,2,0,0,2,5,12,0,0,0,0,0,1,0,0,0,0,0,0,108803,8368.3165823
1,72,3,4,0,1,2,0,1,1,5,14,0,0,0,0,0,0,0,0,0,0,0,0,106959,3631.4691117
2,72,3,5,0,1,2,0,1,1,5,16,0,0,0,0,0,0,0,0,0,0,1,1,112306,6632.4987664
1,72,3,3,0,1,2,0,0,2,5,15,0,0,0,0,0,0,0,0,0,0,0,0,101827,1578.0795475
2,72,3,2,0,1,2,0,0,2,5,11,0,0,0,0,0,0,0,0,0,0,0,0,116678,8460.8000674
2,72,3,5,0,1,2,0,0,2,5,14,0,0,0,0,0,0,0,0,0,0,0,0,114318,7377.2507518
1,72,3,2,0,1,2,0,0,2,5,6,0,0,0,0,0,0,0,0,0,0,0,0,108503,3357.9313628
2,72,3,2,0,1,2,0,0,2,5,11,0,0,0,0,0,0,0,0,0,0,0,0,115537,7016.7329615
2,72,3,5,0,1,2,0,0,2,5,13,0,0,0,0,0,0,0,0,0,0,0,0,114122,5262.9161986
2,72,3,5,0,1,2,0,0,2,4,15,0,0,0,0,0,0,0,0,0,0,0,0,103443,1918.4662639
2,72,2,4,0,1,2,0,0,2,1,15,0,0,0,0,0,0,0,0,0,0,0,0,112315,7400.5172726
1,72,3,3,0,1,2,0,1,1,5,12,0,0,0,0,0,0,0,0,0,0,0,0,114223,6355.486156
1,72,3,3,1,6,2,0,0,2,5,14,0,0,0,0,0,0,0,0,0,0,0,0,109899,5881.5801518
1,72,3,4,0,1,2,0,0,2,5,12,0,0,0,0,0,0,0,0,0,0,0,0,104554,6216.8030668
1,72,3,3,0,1,2,0,0,2,5,13,0,0,0,0,0,0,0,0,0,0,0,0,104371,3448.0534046
2,72,3,2,0,1,2,0,0,2,5,11,0,0,0,0,0,0,0,0,0,0,0,0,104713,3506.5129125
2,72,3,2,0,1,2,0,0,2,5,14,0,0,0,0,0,0,0,0,0,0,0,0,100952,4920.6266645
1,72,2,3,0,1,2,0,0,2,5,11,0,0,0,0,0,0,0,0,0,0,0,0,100629,8500.8964303
2,72,3,3,0,1,2,0,0,2,5,13,0,0,0,0,0,0,0,0,0,0,0,0,109196,7612.8905323
2,72,3,3,0,1,2,0,0,2,5,15,1,0,0,0,0,1,0,0,0,0,0,0,118082,1901.4442805
1,72,3,5,0,1,2,0,1,1,5,16,0,0,0,0,0,0,0,0,0,0,0,0,102931,8039.4590718
1,72,4,3,0,1,2,0,1,1,5,8,0,0,0,0,0,0,0,0,0,0,0,0,110679,787.48440695
1,72,3,3,0,1,2,0,0,2,5,13,0,0,0,0,0,0,0,0,0,0,0,0,114325,4168.9401504
1,72,3,3,0,1,2,0,0,2,5,13,0,0,0,0,0,0,0,0,0,0,0,0,103955,10505.311346
1,72,3,3,0,1,2,0,0,2,5,15,0,0,0,0,0,0,0,0,0,0,0,0,102210,8895.7433592
1,72,4,2,0,1,2,0,1,1,5,7,0,0,0,0,0,0,0,0,0,0,0,0,101111,2379.5748493
2,72,3,5,0,1,2,0,1,1,4,13,0,0,0,0,0,0,0,0,0,0,0,0,111736,5766.4826314
2,72,3,5,0,1,2,0,0,2,5,13,0,0,0,0,0,0,0,0,0,0,0,0,115980,3584.9899501
