"TYPETHERM","HEATCNTL","TEMPHOME","TEMPGONE","TEMPNITE","COOLCNTL","TEMPHOMEAC","TEMPGONEAC","TEMPNITEAC","ZHEATCNTL","ZTEMPGONE","ZTEMPGONEAC","ZTEMPHOME","ZTEMPHOMEAC","ZTEMPNITE","ZTEMPNITEAC","ZTYPETHERM","DOEID","NWEIGHT"
2,1,72,68,70,1,72,78,75,0,0,0,0,0,0,0,1,111873,9308.5245071
2,1,68,68,68,2,72,74,72,0,0,0,0,0,0,0,0,107396,5117.760932
2,3,70,68,72,3,72,76,70,0,0,0,0,0,0,0,0,101788,7536.3888108
2,3,68,68,70,3,72,72,72,0,0,0,0,0,0,0,0,107903,3567.8594528
3,3,71,68,70,3,72,68,68,0,0,0,0,0,0,0,0,117011,7022.3665169
1,1,68,68,68,4,72,72,72,0,0,0,0,0,0,0,0,100731,12981.282268
2,4,74,68,74,4,72,78,70,0,0,0,0,0,0,0,0,103384,6067.7270567
2,2,72,68,72,4,72,68,72,0,0,0,0,0,0,0,0,116309,5379.5466044
3,1,68,68,68,4,72,80,72,0,0,0,0,0,0,0,0,109446,8245.0184152
1,2,68,68,70,2,72,73,71,0,0,0,0,0,0,0,0,110528,3697.2540729
1,1,68,68,68,4,72,75,72,0,0,0,0,0,0,0,0,112022,9922.1033013
2,2,72,68,68,1,72,68,68,1,0,0,0,0,0,0,0,108696,6238.5447264
2,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,100232,2740.6437739
1,1,72,68,68,1,72,68,72,0,0,0,0,0,0,0,0,110138,3913.8666778
2,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,115656,19375.674248
2,3,70,68,69,3,72,73,71,0,0,0,0,0,0,0,0,107353,3599.4128194
2,1,74,68,72,4,72,72,72,0,0,0,0,0,0,0,0,108234,4719.3289779
2,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,105450,8259.2398651
2,2,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,104937,912.32215539
1,1,72,68,68,1,72,72,72,0,0,0,0,0,0,0,0,108625,4422.1705408
2,3,72,68,72,2,72,68,72,0,0,0,0,0,0,0,0,115601,6372.478079
1,1,68,68,68,3,72,74,71,0,0,0,0,0,0,0,0,104330,9474.4866422
2,3,72,68,68,3,72,75,68,0,0,0,0,0,0,0,0,102132,3940.7286221
2,3,68,68,66,3,72,72,70,0,0,0,0,0,0,0,0,108587,5400.0235859
2,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,107375,5806.6950543
1,2,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,111132,3716.2766385
2,1,75,68,70,1,72,72,72,0,0,0,0,0,0,0,0,117310,8886.4938618
2,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,102383,4539.5844398
2,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,108555,7728.268683
2,2,70,68,68,2,72,75,71,0,0,0,0,0,0,0,0,112211,5256.3504941
1,2,72,68,70,2,72,76,72,0,0,0,0,0,0,0,0,111224,7525.7363221
1,1,68,68,68,4,72,75,75,0,0,0,0,0,0,0,0,104154,7859.902023
2,3,68,68,68,1,72,73,71,0,0,0,0,0,0,0,0,112457,14881.578059
0,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,102121,5341.5208091
2,1,68,68,66,1,72,78,72,0,0,0,0,0,0,0,0,112657,9123.528962
2,3,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,102533,6465.1030608
2,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,114980,6018.7481648
2,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,114655,1948.4195324
2,1,68,68,68,1,72,75,68,0,0,0,0,0,0,0,0,104900,9099.8569451
2,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,103336,8348.9863601
1,2,68,68,68,2,72,72,72,0,0,0,0,0,0,0,0,111625,8806.8101283
3,2,72,68,68,2,72,70,70,0,0,0,0,0,0,0,0,111687,8425.4041035
2,3,68,68,65,3,72,72,73,0,0,0,0,0,0,0,0,101578,729.44649802
2,1,68,68,68,1,72,74,72,0,0,0,0,0,0,0,0,116296,13454.212199
2,3,72,68,72,1,72,68,72,0,0,0,0,0,0,0,0,116754,4869.9707412
2,1,69,68,68,1,72,73,71,0,0,0,0,0,0,0,0,102247,18450.357337
1,1,70,68,68,1,72,72,72,0,0,0,0,0,0,0,0,100422,4537.0415713
2,3,68,68,65,1,72,72,72,0,0,0,0,0,0,0,0,117979,4848.4163792
3,2,68,68,68,2,72,72,72,0,0,0,0,0,0,0,0,112944,7416.9019217
2,3,68,68,65,3,72,74,68,0,0,0,0,0,0,0,0,114150,7194.7857005
2,3,70,68,68,3,72,75,69,0,0,0,0,0,0,0,0,114204,1098.0543717
2,3,72,68,68,3,72,68,68,0,0,0,0,0,0,0,0,114030,4496.4787735
2,3,68,68,70,3,72,72,70,0,0,0,0,0,0,0,0,107997,4127.7641135
1,1,68,68,68,4,72,72,72,0,0,0,0,0,0,0,0,111810,5496.5243609
2,1,68,68,68,1,72,72,71,0,0,0,0,0,0,0,0,104069,12023.584602
2,1,68,68,65,1,72,72,75,0,0,0,0,0,0,0,0,114053,3165.5494217
1,1,68,68,68,2,72,72,72,0,0,0,0,0,0,0,0,117271,2050.0086969
3,3,72,68,68,3,72,72,72,0,0,0,0,0,0,0,0,118242,866.43392058
1,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,104485,3943.0035471
1,1,72,68,72,1,72,75,72,0,0,0,0,0,0,0,0,114664,6739.1908366
2,1,68,68,68,1,72,72,70,0,0,0,0,0,0,0,0,104640,3666.3284812
1,1,68,68,68,2,72,78,72,0,0,0,0,0,0,0,0,112349,11912.810495
1,1,68,68,68,4,72,75,72,0,0,0,0,0,0,0,0,116325,4785.3730507
1,1,68,68,68,4,72,74,70,0,0,1,0,0,0,0,0,112097,2467.6846648
2,1,70,68,68,4,72,72,72,0,0,0,0,0,0,0,0,105077,6775.9924698
1,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,103646,16698.569274
2,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,105984,6279.3639622
2,1,70,68,70,1,72,75,72,0,0,0,0,0,0,0,0,100263,13647.249157
1,1,70,68,68,1,72,75,72,0,0,0,0,0,0,0,0,114615,10281.920373
1,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,117798,4404.590593
2,2,73,68,72,1,72,76,72,0,0,0,0,0,0,0,0,102777,6782.7743908
1,1,68,68,70,1,72,72,72,0,0,0,0,0,0,0,0,113136,7343.5014818
2,2,72,68,68,2,72,72,72,0,0,0,0,0,0,0,0,111106,5498.5976264
3,3,72,68,71,3,72,72,72,0,0,0,0,0,0,0,0,110160,5755.3812469
3,3,72,68,68,3,72,70,70,0,0,0,0,0,0,0,0,118109,6452.8722756
3,3,72,68,72,3,72,78,72,0,0,0,0,0,0,0,0,115897,5627.9125732
1,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,110417,6843.1172611
3,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,110381,10961.731975
3,1,72,68,72,1,72,75,72,0,0,0,0,0,0,0,0,118011,7664.8623649
2,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,114176,5173.7050493
1,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,1,101929,3226.9449762
1,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,111393,8783.0448504
2,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,117157,7452.7723319
1,2,72,68,70,2,72,68,70,0,0,0,0,0,0,0,0,104211,13209.609334
2,1,68,68,68,2,72,72,72,0,0,0,0,0,0,0,0,100005,9935.4651138
3,3,72,68,62,3,72,75,72,0,0,0,0,0,0,0,0,103003,4895.9366128
3,3,72,68,68,3,72,74,72,0,0,0,0,0,0,0,0,111141,6964.2805304
2,3,70,68,68,3,72,74,74,0,0,0,0,0,0,0,0,113723,912.42753191
2,3,72,68,68,4,72,72,72,0,0,0,0,0,0,0,0,112969,4610.6215692
2,3,68,68,68,4,72,72,72,0,0,0,0,0,0,0,0,107659,6622.1782954
1,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,103607,4974.6469585
1,1,70,68,70,1,72,74,72,0,0,0,0,0,0,0,0,102976,6334.9326741
1,2,72,68,72,2,72,76,72,0,0,0,0,0,0,0,0,109137,2136.0793714
3,3,72,68,68,3,72,76,72,0,0,0,0,0,0,0,0,102989,4436.687291
3,3,74,68,70,3,72,70,70,0,0,0,0,0,0,0,0,105766,5591.2744449
2,3,70,68,68,3,72,72,70,0,0,0,0,0,0,0,0,105760,1634.0758493
2,2,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,116750,4617.1337929
3,3,70,68,70,3,72,76,69,0,0,0,0,0,0,0,0,102748,1462.8050389
3,3,72,68,68,3,72,78,72,0,0,0,0,0,0,0,0,107049,5917.5187102
2,2,68,68,68,4,72,72,72,0,0,0,0,0,0,0,0,108524,6706.586731
3,2,74,68,70,1,72,74,70,0,0,0,0,0,0,0,0,108251,8547.5434104
1,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,105663,3366.0031637
1,1,70,68,70,1,72,72,70,0,0,0,0,0,0,0,0,101169,10626.477372
2,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,112647,6281.7976639
2,2,72,68,68,2,72,72,72,0,0,0,0,0,0,0,0,114238,824.32705835
2,1,68,68,68,2,72,72,72,0,0,0,0,0,0,0,0,113371,5990.6362958
2,2,70,68,68,2,72,74,74,0,0,0,0,0,0,0,0,111308,5656.9335877
2,2,70,68,68,4,72,76,74,0,0,1,0,1,0,1,0,105819,14220.81654
2,3,70,68,68,1,72,74,73,0,0,0,0,0,0,0,0,116640,7289.0993593
1,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,104666,8891.734678
3,3,75,68,72,2,72,78,72,0,0,0,0,0,0,0,0,113400,4059.5962999
2,2,70,68,68,2,72,75,68,0,0,0,0,0,0,0,0,112634,5208.186145
2,4,74,68,68,4,72,74,70,0,0,0,0,0,0,0,0,101417,16771.951509
2,1,72,68,68,1,72,75,70,0,0,0,0,0,0,0,0,112074,6070.4290512
2,1,68,68,68,1,72,73,71,0,0,0,0,0,0,0,0,117023,12000.085779
1,1,70,68,70,1,72,68,64,0,1,1,1,1,1,1,1,115841,12435.491208
2,1,68,68,68,1,72,72,68,0,0,0,0,0,0,0,0,117112,5845.4301612
2,2,68,68,65,2,72,75,67,0,0,0,0,0,0,0,0,115926,6653.1742665
1,2,68,68,68,2,72,72,70,0,0,0,0,0,0,0,0,116709,4216.2650432
3,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,101407,3459.2198841
1,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,116613,2587.2472661
2,1,74,68,74,1,72,72,72,0,0,0,0,0,0,0,0,105182,9440.7015966
1,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,111166,11789.065473
3,2,71,68,70,2,72,78,72,0,0,0,0,0,0,0,0,110722,7109.0030698
2,1,68,68,68,2,72,72,72,0,0,0,0,0,0,0,0,105276,3688.0370252
1,2,68,68,67,2,72,72,70,0,0,0,0,0,0,0,0,115319,7277.4251467
1,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,111245,4903.1409081
2,1,68,68,68,1,72,72,68,0,0,0,0,0,0,0,0,110212,1616.3097113
1,1,73,68,72,2,72,77,72,0,0,0,0,0,0,0,0,107592,12006.446831
2,1,68,68,68,4,72,72,68,0,0,0,0,0,0,0,0,101306,4783.4921702
1,2,71,68,70,1,72,75,73,0,0,0,0,0,0,0,0,114240,3775.5213128
3,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,103672,4966.1778876
2,3,72,68,68,1,72,72,68,0,0,0,0,0,0,0,0,111874,7006.7542715
1,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,103446,4532.2085047
1,2,70,68,70,2,72,74,72,0,0,0,0,0,0,0,0,105245,12265.211569
2,3,70,68,68,3,72,72,72,0,0,0,0,0,0,0,0,103800,5575.3300652
2,1,70,68,68,1,72,76,70,0,0,0,0,0,0,0,0,107539,1343.6533822
2,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,100741,4455.8612124
1,2,72,68,68,1,72,68,68,0,0,0,0,0,0,0,0,116890,9120.9892229
2,2,70,68,68,2,72,75,68,0,0,0,0,0,0,0,0,108802,5241.125346
2,2,68,68,68,1,72,72,68,0,0,0,0,0,0,0,0,109113,5516.9056137
1,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,115721,6338.4940535
2,1,72,68,72,1,72,80,68,0,0,0,0,0,0,0,0,106306,1114.9100234
1,2,68,68,68,2,72,78,72,0,0,0,0,0,0,0,0,100969,4467.9549809
1,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,116484,10360.198598
2,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,111768,16780.300818
2,3,68,68,68,3,72,72,72,0,0,0,0,0,0,0,0,116403,15473.404922
2,1,68,68,68,4,72,75,72,0,0,0,0,0,0,0,0,109831,9536.2119127
2,1,68,68,68,1,72,72,70,0,0,0,0,0,0,0,0,117498,6673.45751
3,3,68,68,65,3,72,72,68,0,0,0,0,0,0,0,0,110048,6340.30925
1,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,112611,8039.9036403
3,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,107717,3154.4742894
2,1,68,68,66,2,72,68,70,0,0,0,0,0,0,0,0,106477,8825.7726095
2,2,68,68,63,2,72,72,68,0,0,0,0,0,0,0,0,104603,5850.4397893
1,2,71,68,68,2,72,75,75,0,0,0,0,0,0,0,0,117420,7244.0835248
2,2,72,68,71,2,72,80,71,0,0,0,0,0,0,0,0,110693,11707.403437
1,1,69,68,68,1,72,75,70,0,0,0,0,0,0,0,0,109460,2545.3008403
0,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,104808,5379.2874967
1,2,70,68,66,2,72,72,70,0,0,1,0,1,0,1,0,107392,1023.3615742
2,2,72,68,68,2,72,68,68,0,0,0,0,0,0,0,0,110493,7971.8731798
2,3,72,68,68,3,72,68,68,0,0,0,0,0,0,0,0,107668,2058.0771468
1,2,70,68,68,4,72,78,72,0,0,1,0,1,0,1,0,101945,7568.1862417
2,1,70,68,68,1,72,74,74,0,0,0,0,0,0,0,0,111731,3540.9288629
1,2,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,106188,1546.1723454
3,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,111498,7167.2104438
1,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,103154,2262.8586235
2,2,70,68,66,2,72,74,72,0,0,0,0,0,0,0,0,108373,2076.9439793
2,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,108320,10590.154491
2,1,71,68,70,1,72,69,70,0,0,0,0,0,0,0,0,102933,10584.629627
2,2,74,68,72,2,72,78,72,0,0,0,0,0,0,0,0,114919,3722.1628575
3,3,70,68,68,3,72,74,74,0,0,0,0,0,0,0,0,116423,4708.6632356
2,3,68,68,69,3,72,74,72,0,0,0,0,0,0,0,0,102303,2515.0762571
2,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,105241,8262.3884785
2,1,68,68,68,1,72,80,72,0,0,0,0,0,0,0,0,105985,3699.8022383
1,2,68,68,65,2,72,72,74,0,0,0,0,0,0,0,0,111092,12575.677111
3,3,70,68,68,3,72,76,74,0,0,0,0,0,0,0,0,109751,6601.2356772
2,1,72,68,70,1,72,74,72,0,0,0,0,0,0,0,0,104568,3416.0019816
2,1,70,68,70,1,72,75,72,0,0,0,0,0,0,0,0,108774,4174.4748375
1,1,70,68,68,2,72,72,72,0,0,0,0,0,0,0,0,102489,1843.4066247
3,3,68,68,68,3,72,72,72,0,0,0,0,0,0,0,0,100860,7680.9310388
3,3,68,68,62,3,72,72,68,0,0,0,0,0,0,0,0,112777,6499.9809886
2,3,68,68,71,4,72,75,72,0,0,0,0,0,0,0,0,113772,9538.8516893
1,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,107103,8270.9958049
1,1,70,68,68,1,72,74,72,0,0,0,0,0,0,0,0,105727,6687.4431386
3,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,1,112262,6492.6553091
1,2,72,68,70,2,72,78,70,0,0,0,0,0,0,0,0,100854,8516.9642708
3,3,70,68,68,3,72,74,72,0,0,0,0,0,0,0,0,105644,10792.656235
2,3,68,68,65,4,72,72,72,0,0,0,0,0,0,0,0,101917,5079.4191042
1,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,105805,5369.3834313
2,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,107111,2863.7303708
1,1,71,68,68,1,72,72,72,0,0,0,0,0,0,0,0,113688,4575.7716682
1,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,117952,6269.3439812
2,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,109613,1108.325853
2,4,72,68,68,1,72,75,72,0,0,0,0,0,0,0,0,104969,8501.8624551
2,1,68,68,68,2,72,72,70,0,0,0,0,0,0,0,0,114423,1973.2742777
2,3,68,68,66,3,72,72,72,0,0,0,0,0,0,0,0,109552,3757.0208795
1,1,72,68,72,1,72,72,72,0,0,0,0,0,0,0,0,101529,11165.728998
2,3,68,68,62,3,72,72,72,0,0,0,0,0,0,0,0,101815,9345.9434409
2,3,68,68,66,3,72,72,70,0,0,0,0,0,0,0,0,118218,5425.5471826
2,3,72,68,65,4,72,80,76,0,0,1,0,0,0,1,0,113532,4218.1105066
2,2,68,68,66,1,72,72,72,0,0,0,0,0,0,0,0,113575,4842.6762647
2,1,68,68,68,2,72,78,72,0,0,0,0,0,0,0,0,105842,5312.2639071
3,3,70,68,70,3,72,76,72,0,0,0,0,0,0,0,0,104203,6522.6074522
2,3,68,68,66,3,72,72,68,0,0,0,0,0,0,0,0,115488,6071.0474316
2,3,68,68,64,1,72,72,72,0,0,0,0,0,0,0,0,105203,971.10159529
2,2,70,68,68,2,72,74,72,0,0,0,0,0,0,0,0,113245,2136.6854383
2,4,70,68,64,4,72,80,68,0,0,0,0,0,0,0,0,100644,10940.279756
1,1,72,68,72,1,72,76,72,0,0,0,0,0,0,0,0,113221,5314.0312448
1,1,71,68,72,1,72,72,72,0,0,0,0,0,0,0,0,116541,9120.1766542
2,1,70,68,68,1,72,72,72,0,0,0,0,0,0,0,0,116549,6822.1086693
1,2,68,68,68,2,72,72,72,0,0,0,0,0,0,0,0,105019,8903.168277
2,3,74,68,68,3,72,78,72,0,0,0,0,0,0,0,0,112524,5535.8617733
2,3,68,68,64,3,72,72,70,0,0,0,0,0,0,0,0,117085,8054.6129069
1,1,70,68,70,1,72,72,72,0,0,0,0,0,0,0,0,117289,5635.6330567
2,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,100757,11654.985074
2,3,70,68,65,4,72,72,70,0,0,0,0,0,0,0,0,114354,2497.7866733
2,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,114852,2343.2790616
2,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,113835,2760.9339925
1,2,70,68,70,2,72,72,72,0,0,0,0,0,0,0,0,112513,4121.2452542
3,3,72,68,70,3,72,76,72,0,0,0,0,0,0,0,0,105801,6192.6856547
3,3,70,68,68,3,72,74,70,0,0,0,0,0,0,0,0,108404,3524.0427405
2,3,72,68,70,4,72,80,72,0,0,0,0,0,0,0,0,103151,13929.94872
2,1,68,68,68,1,72,73,72,0,0,0,0,0,0,0,0,104636,2805.6754298
1,1,68,68,68,1,72,74,72,0,0,0,0,0,0,0,0,110172,7131.3846459
1,1,72,68,72,1,72,72,72,0,0,0,0,0,0,0,0,101820,12264.06424
2,2,72,68,65,2,72,75,75,0,0,0,0,0,0,0,0,103722,2183.6783235
2,3,68,68,68,2,72,72,70,0,0,0,0,0,0,0,0,113185,12796.520883
2,2,72,68,70,2,72,74,68,0,0,0,0,0,0,0,0,117657,10082.659252
3,3,70,68,67,3,72,72,69,0,0,0,0,0,0,0,0,110272,7874.1740489
1,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,100539,5226.0022496
1,1,72,68,72,1,72,72,72,0,0,0,0,0,0,0,0,105445,7272.4692121
2,1,68,68,65,1,72,72,68,0,0,0,0,0,0,0,0,114634,4384.8582744
0,4,72,68,72,2,72,72,72,0,0,0,0,0,0,0,0,100536,9804.0974913
2,2,72,68,64,2,72,78,68,0,0,0,0,0,0,0,0,111856,7065.8417185
2,3,71,68,68,3,72,74,72,0,0,0,0,0,0,0,0,103471,9786.9269528
1,2,68,68,68,4,72,70,72,0,0,1,0,0,0,0,0,117792,6514.3850182
1,2,70,68,68,1,72,75,72,0,0,0,0,0,0,0,0,105873,486.70593278
1,1,72,68,70,2,72,75,72,0,0,0,0,0,0,0,0,107598,12497.390025
2,3,70,68,66,3,72,72,72,0,0,0,0,0,0,0,0,115416,10913.516379
3,2,71,68,70,4,72,75,72,0,0,0,0,0,0,0,0,118291,7189.7102594
1,2,72,68,68,2,72,75,72,0,0,0,0,0,0,0,0,112051,5169.6205675
1,4,68,68,72,2,72,80,72,0,0,0,0,0,0,0,0,110667,11714.622413
3,3,72,68,66,3,72,72,72,0,0,0,0,0,0,0,0,113799,7953.9765644
2,3,71,68,68,3,72,75,72,0,0,0,0,0,0,0,0,115692,2994.9184566
3,3,72,68,66,3,72,76,70,0,0,0,0,0,0,0,0,100382,3622.2634726
3,3,70,68,70,3,72,75,72,0,0,0,0,0,0,0,0,101186,811.23927549
1,1,68,68,68,4,72,72,70,0,0,0,0,0,0,0,0,102142,6913.4906429
2,1,68,68,68,4,72,74,70,0,0,0,0,0,0,0,0,113143,4536.0646389
2,1,72,68,70,1,72,68,72,0,0,0,0,0,0,0,0,113218,6008.4365182
2,2,68,68,65,2,72,72,68,0,0,0,0,0,0,0,0,100808,3402.6504071
0,2,68,68,68,2,72,72,72,0,0,0,0,0,0,0,0,101632,5571.276185
3,3,72,68,72,3,72,72,72,0,0,0,0,0,0,0,0,110366,4046.9833382
3,3,72,68,72,3,72,74,72,0,0,0,0,0,0,0,0,112081,5812.6929901
2,3,70,68,70,3,72,76,70,0,0,0,0,0,0,0,0,100353,10283.225599
1,1,68,68,68,4,72,72,72,0,0,0,0,0,0,0,0,109602,7979.1502084
2,1,68,68,65,1,72,72,68,0,0,0,0,0,0,0,0,117411,6019.8867418
1,2,68,68,66,2,72,75,75,0,0,0,0,0,0,0,0,102534,8387.2374704
2,1,70,68,70,2,72,70,71,0,0,0,0,0,0,0,0,107032,12725.239253
1,2,71,68,72,2,72,74,70,0,0,0,0,0,0,0,0,100682,6782.7149521
1,4,70,68,68,4,72,72,70,0,0,0,0,0,0,0,0,101414,3215.3150245
1,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,104094,4875.7342114
2,2,72,68,75,2,72,68,75,0,0,0,0,0,0,0,0,110111,9142.7439782
2,4,71,68,68,5,72,72,72,0,0,0,0,0,0,0,0,111161,4625.6101792
1,1,72,68,68,1,72,80,72,0,0,0,0,0,0,0,0,115055,6767.2776889
1,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,112145,4784.1054598
2,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,114213,10933.982891
2,1,68,68,68,2,72,72,72,0,0,0,0,0,0,0,0,111404,13832.103429
1,2,72,68,72,2,72,68,72,0,0,0,0,0,0,0,0,103456,4205.235572
1,2,72,68,68,2,72,76,70,0,0,0,0,0,0,0,0,103061,4107.5872356
1,1,68,68,62,2,72,72,72,0,0,0,0,0,0,0,0,110440,2035.4236308
2,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,104840,898.58814794
2,4,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,114779,5128.1268331
2,2,76,68,65,2,72,76,72,0,0,0,0,0,0,0,0,108338,1462.8050389
2,4,68,68,70,3,72,85,72,0,0,0,0,0,0,0,0,113709,4356.2825032
2,3,72,68,70,3,72,68,70,0,0,0,0,0,0,0,0,108807,4358.0978645
2,3,68,68,66,3,72,72,70,0,0,0,0,0,0,0,0,101950,4619.4028319
2,3,70,68,64,3,72,74,67,0,0,0,0,0,0,0,0,117687,3401.378607
3,3,70,68,70,3,72,74,70,0,0,0,0,0,0,0,0,114740,4232.4214197
3,1,72,68,70,1,72,76,74,0,0,0,0,0,0,0,0,107843,9228.307599
1,1,68,68,68,1,72,72,70,0,0,0,0,0,0,0,0,113131,3787.4222829
0,2,74,68,74,2,72,78,72,0,0,0,0,0,0,0,0,104149,7118.3512503
2,2,68,68,68,3,72,75,70,0,0,0,0,0,0,0,0,106533,7645.4606764
2,3,68,68,68,3,72,72,72,0,0,0,0,0,0,0,0,110118,9072.1661651
0,5,68,68,72,4,72,80,74,0,0,0,0,0,0,0,0,114707,12224.971844
2,1,70,68,68,4,72,78,72,0,0,0,0,0,0,0,0,111350,10483.921114
1,2,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,101837,1665.2686002
2,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,110317,7016.9193369
2,1,70,68,70,1,72,72,72,0,0,0,0,0,0,0,0,108583,7684.9824516
2,3,68,68,68,3,72,72,72,0,0,0,0,0,0,0,0,109614,5860.6342503
3,3,74,68,72,3,72,78,74,0,0,0,0,0,0,0,0,107370,7060.816376
1,4,68,68,68,4,72,72,72,0,0,0,0,0,0,0,0,114432,8810.6866576
2,3,68,68,65,1,72,72,72,0,0,0,0,0,0,0,0,115682,6739.0167936
0,1,70,68,68,1,72,80,68,0,0,0,0,0,0,0,0,111249,915.06879552
1,1,70,68,65,1,72,72,68,0,0,0,0,0,0,0,0,107804,5790.9779257
3,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,102725,6205.9056077
2,1,70,68,68,1,72,72,72,0,0,0,0,0,0,0,0,113721,4891.7772304
1,1,75,68,68,1,72,75,72,0,0,0,0,0,0,0,0,114997,12141.782465
2,4,68,68,68,3,72,72,72,0,0,0,0,0,0,0,0,115248,15622.303131
3,1,68,68,68,4,72,72,72,0,0,0,0,0,0,0,0,111120,6782.6558515
0,4,72,68,68,4,72,72,72,0,0,0,0,0,0,0,0,109202,1003.74066
2,1,70,68,65,1,72,73,72,0,0,0,0,0,0,0,0,118197,3728.1353636
2,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,102107,5844.6162762
3,3,72,68,78,2,72,75,72,0,0,0,1,0,0,0,0,106969,14362.23295
2,3,72,68,68,3,72,72,72,0,0,0,0,0,0,0,0,116314,2069.4359345
2,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,110034,7037.865175
2,1,68,68,70,1,72,72,70,0,0,0,0,0,0,0,0,102678,8309.2270925
3,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,115317,12304.459522
3,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,118188,1665.8322315
2,3,68,68,68,3,72,72,72,0,0,0,0,0,0,0,0,100684,6822.4903372
2,1,68,68,68,4,72,72,72,0,0,0,0,0,0,0,0,115958,5685.446167
1,1,68,68,68,1,72,75,68,0,0,0,0,0,0,0,0,103969,4148.2374344
2,3,68,68,68,1,72,78,72,0,0,0,0,0,0,0,0,105184,3331.5102035
2,1,68,68,66,1,72,72,72,0,0,0,0,0,0,0,0,101398,6244.7340601
2,1,68,68,64,1,72,72,72,0,0,0,0,0,0,0,0,111944,5607.320701
1,1,68,68,68,1,72,72,72,0,0,0,0,0,0,0,0,115472,13582.551864
