"DOEID","BA_climate","IECC_climate_code","UATYP10","NWEIGHT"
115626,Mixed-Humid,4A,U,10742.341482
107663,Mixed-Humid,4A,U,5090.5476639
100546,Mixed-Humid,4A,U,5764.7980205
116450,Mixed-Humid,4A,U,10726.305889
111557,Mixed-Humid,4A,U,5758.5581704
108337,Mixed-Humid,4A,U,12816.564317
112944,Mixed-Humid,4A,U,7416.9019217
102249,Mixed-Humid,4A,U,6426.9387941
110522,Mixed-Humid,4A,U,2952.1939115
111285,Mixed-Humid,4A,U,5125.6695566
109870,Mixed-Humid,4A,U,10648.809666
102731,Mixed-Humid,4A,U,10550.916854
100952,Mixed-Humid,4A,U,4920.6266645
114420,Mixed-Humid,4A,U,7831.0268959
106608,Mixed-Humid,4A,U,6432.9130567
100166,Mixed-Humid,4A,U,3056.3722734
111002,Mixed-Humid,4A,U,9831.6509892
109041,Mixed-Humid,4A,U,10409.466521
106444,Mixed-Humid,4A,U,15266.784904
100129,Mixed-Humid,4A,U,6116.1247547
114719,Mixed-Humid,4A,U,7061.6609222
116404,Mixed-Humid,4A,U,9824.6738857
101113,Mixed-Humid,4A,U,6141.578471
115426,Mixed-Humid,4A,U,4752.7519518
100842,Mixed-Humid,4A,U,4773.4338019
118020,Mixed-Humid,4A,U,12517.849528
104670,Mixed-Humid,4A,U,1462.8050389
116540,Mixed-Humid,4A,U,2493.1316392
102259,Mixed-Humid,4A,U,6210.455005
110081,Mixed-Humid,4A,U,7761.6667416
100577,Mixed-Humid,4A,U,4244.7975875
112109,Mixed-Humid,4A,U,7321.9391067
113199,Mixed-Humid,4A,U,3914.868349
101362,Mixed-Humid,4A,U,10347.677165
111596,Mixed-Humid,4A,U,5829.0982485
117940,Mixed-Humid,4A,U,2612.1509029
115322,Mixed-Humid,4A,U,5862.5750806
113130,Mixed-Humid,4A,U,6804.0092302
115813,Mixed-Humid,4A,U,4801.7629049
106351,Mixed-Humid,4A,U,11456.558177
113834,Mixed-Humid,4A,U,4853.4116343
111266,Mixed-Humid,4A,U,4804.0494804
103159,Mixed-Humid,4A,U,7800.4568998
107208,Mixed-Humid,4A,U,2069.5649561
107122,Mixed-Humid,4A,U,1980.6468036
103381,Mixed-Humid,4A,U,11289.064396
114798,Mixed-Humid,4A,U,10167.596344
104497,Mixed-Humid,4A,U,1480.1265624
102150,Mixed-Humid,4A,U,4509.991676
109773,Mixed-Humid,4A,U,12931.891651
115886,Mixed-Humid,4A,U,6005.8198565
114106,Mixed-Humid,4A,U,1342.5366457
117043,Mixed-Humid,4A,U,8204.4207528
110158,Mixed-Humid,4A,U,6973.3338096
115576,Mixed-Humid,4A,U,3639.3861367
117156,Mixed-Humid,4A,U,8517.4847212
117648,Mixed-Humid,4A,U,7936.7031505
110646,Mixed-Humid,4A,U,7260.6943794
116987,Mixed-Humid,4A,U,10578.718284
106091,Mixed-Humid,4A,U,8250.5229831
113429,Mixed-Humid,4A,U,9153.7699002
110392,Mixed-Humid,4A,U,3594.1659215
109456,Mixed-Humid,4A,U,4262.8940678
101005,Mixed-Humid,4A,U,3649.1387682
108215,Mixed-Humid,4A,U,5697.7224722
105402,Mixed-Humid,4A,U,4348.6867758
102533,Mixed-Humid,4A,U,6465.1030608
118095,Mixed-Humid,4A,U,6730.6078403
102775,Mixed-Humid,4A,U,6746.0374061
107396,Mixed-Humid,4A,U,5117.760932
108617,Mixed-Humid,4A,U,10775.127689
106144,Mixed-Humid,4A,U,10248.566679
114729,Mixed-Humid,4A,U,6378.9414828
117107,Mixed-Humid,4A,U,8221.8127127
117081,Mixed-Humid,4A,U,5582.6993469
101346,Mixed-Humid,4A,U,13785.376491
106854,Mixed-Humid,4A,U,3665.1722889
115004,Mixed-Humid,4A,U,3774.034047
111823,Mixed-Humid,4A,U,5059.9220572
102618,Mixed-Humid,4A,U,9695.0165714
105176,Mixed-Humid,4A,U,6087.2648484
102195,Mixed-Humid,4A,U,3009.6288373
104683,Mixed-Humid,4A,U,5061.1033603
111975,Mixed-Humid,4A,U,7027.4759098
109353,Mixed-Humid,4A,U,3582.1795371
115045,Mixed-Humid,4A,U,1722.9822735
103319,Mixed-Humid,4A,U,12370.846249
106762,Mixed-Humid,4A,U,7308.4926488
116056,Mixed-Humid,4A,U,9039.7440454
109529,Mixed-Humid,4A,U,10356.56709
109525,Mixed-Humid,4A,U,2788.6168615
115397,Mixed-Humid,4A,U,7232.667296
112063,Mixed-Humid,4A,U,1683.651062
113339,Mixed-Humid,4A,U,8356.8026132
102764,Mixed-Humid,4A,U,1957.7941383
114848,Mixed-Humid,4A,U,4146.5188733
114765,Mixed-Humid,4A,U,4809.4257427
104919,Mixed-Humid,4A,U,1296.1058193
100719,Mixed-Humid,4A,U,12183.573533
111783,Mixed-Humid,4A,U,11124.721025
107901,Mixed-Humid,4A,U,7080.8525502
113204,Mixed-Humid,4A,U,7379.2089059
101689,Mixed-Humid,4A,U,12344.380011
114860,Mixed-Humid,4A,U,5271.7135066
109106,Mixed-Humid,4A,U,10205.161577
116280,Mixed-Humid,4A,U,12742.134374
103697,Mixed-Humid,4A,U,4674.6716737
117772,Mixed-Humid,4A,U,12525.184827
105718,Mixed-Humid,4A,U,10643.53041
103177,Mixed-Humid,4A,U,1474.6997651
116653,Mixed-Humid,4A,U,1905.4066629
101367,Mixed-Humid,4A,U,10505.722568
102400,Mixed-Humid,4A,U,12159.447044
106847,Mixed-Humid,4A,U,7516.1692622
104758,Mixed-Humid,4A,U,9035.568857
108612,Mixed-Humid,4A,U,5263.6718996
116435,Mixed-Humid,4A,U,5556.4754761
106274,Mixed-Humid,4A,U,947.04335055
112874,Mixed-Humid,4A,U,9824.3947767
115876,Mixed-Humid,4A,U,4261.2175701
102634,Mixed-Humid,4A,U,5945.9639496
106876,Mixed-Humid,4A,U,10164.477424
114393,Mixed-Humid,4A,U,9746.1325083
114561,Mixed-Humid,4A,U,5072.0293979
106673,Mixed-Humid,4A,U,8782.5569036
118448,Mixed-Humid,4A,U,3767.0403052
117514,Mixed-Humid,4A,U,9786.9269528
108209,Mixed-Humid,4A,U,10563.64775
107457,Mixed-Humid,4A,U,1276.1295078
101795,Mixed-Humid,4A,U,1658.6039651
104174,Mixed-Humid,4A,U,6886.4488817
117335,Mixed-Humid,4A,U,1177.3993092
104868,Mixed-Humid,4A,U,12082.754528
105585,Mixed-Humid,4A,U,5685.5600275
112431,Mixed-Humid,4A,U,11646.675249
116081,Mixed-Humid,4A,U,5315.7872384
109150,Mixed-Humid,4A,U,10453.548511
113112,Mixed-Humid,4A,U,5887.3518894
118322,Mixed-Humid,4A,U,3941.7323644
109066,Mixed-Humid,4A,U,7304.8285987
106234,Mixed-Humid,4A,U,4878.6343145
101242,Mixed-Humid,4A,U,6172.9225108
113981,Mixed-Humid,4A,U,12268.46329
116814,Mixed-Humid,4A,U,8803.2960103
113701,Mixed-Humid,4A,U,1180.147467
103675,Mixed-Humid,4A,U,7432.7975568
115369,Mixed-Humid,4A,U,5572.2012009
103566,Mixed-Humid,4A,U,10885.127977
109718,Mixed-Humid,4A,U,11319.135957
103051,Mixed-Humid,4A,U,7619.6229202
107183,Mixed-Humid,4A,U,7314.6662042
112439,Mixed-Humid,4A,U,11035.695413
101312,Mixed-Humid,4A,U,4696.5352386
116469,Mixed-Humid,4A,U,11899.232482
116882,Mixed-Humid,4A,U,4626.1850619
100076,Mixed-Humid,4A,U,9338.2309852
107539,Mixed-Humid,4A,U,1343.6533822
107281,Mixed-Humid,4A,U,5309.7534289
110062,Mixed-Humid,4A,U,9333.8439184
106505,Mixed-Humid,4A,U,1349.4939979
105423,Mixed-Humid,4A,U,5187.916374
111291,Mixed-Humid,4A,U,2156.1493065
101558,Mixed-Humid,4A,U,3605.0418422
102298,Mixed-Humid,4A,U,1604.5999787
113664,Mixed-Humid,4A,U,9544.0647814
115724,Mixed-Humid,4A,U,3594.1659215
113636,Mixed-Humid,4A,U,2723.8287979
104020,Mixed-Humid,4A,U,3487.4571485
105505,Mixed-Humid,4A,U,4906.380192
106911,Mixed-Humid,4A,U,6457.4196965
117931,Mixed-Humid,4A,U,8846.3374359
104344,Mixed-Humid,4A,U,5746.5012277
114768,Mixed-Humid,4A,U,14620.474554
109762,Mixed-Humid,4A,U,10966.309604
107581,Mixed-Humid,4A,U,3693.7522995
117833,Mixed-Humid,4A,U,9839.7687472
118422,Mixed-Humid,4A,U,10973.566539
104474,Mixed-Humid,4A,U,3023.4597322
106206,Mixed-Humid,4A,U,6357.7239891
111215,Mixed-Humid,4A,U,9658.1633235
106198,Mixed-Humid,4A,U,1374.4350045
100848,Mixed-Humid,4A,U,3997.2040341
113506,Mixed-Humid,4A,U,10933.982891
100928,Mixed-Humid,4A,U,5379.7997845
109400,Mixed-Humid,4A,U,6076.4504202
109447,Mixed-Humid,4A,U,5612.5780907
112311,Mixed-Humid,4A,U,10559.154476
108383,Mixed-Humid,4A,U,5040.672364
100730,Mixed-Humid,4A,U,10544.011906
104111,Mixed-Humid,4A,U,11889.023397
112626,Mixed-Humid,4A,U,5193.4506629
106236,Mixed-Humid,4A,U,8857.8382781
102987,Mixed-Humid,4A,U,5259.210237
114733,Mixed-Humid,4A,U,9134.226601
104324,Mixed-Humid,4A,U,10152.472836
116458,Mixed-Humid,4A,U,6736.2308623
113526,Mixed-Humid,4A,U,2069.5649561
101008,Mixed-Humid,4A,U,12475.028164
116670,Mixed-Humid,4A,U,4206.3895055
112141,Mixed-Humid,4A,U,5726.7624239
107201,Mixed-Humid,4A,U,5545.6973405
108797,Mixed-Humid,4A,U,8230.5115407
106835,Mixed-Humid,4A,U,8085.6615528
104484,Mixed-Humid,4A,U,5558.0459771
111934,Mixed-Humid,4A,U,4379.2709949
113041,Mixed-Humid,4A,U,5299.2886666
113350,Mixed-Humid,4A,U,7660.6635978
106387,Mixed-Humid,4A,U,7554.6234761
106559,Mixed-Humid,4A,U,5920.3960003
106044,Mixed-Humid,4A,U,3176.070912
102369,Mixed-Humid,4A,U,8712.820267
104407,Mixed-Humid,4A,U,7407.2331497
112966,Mixed-Humid,4A,U,5368.4718874
116323,Mixed-Humid,4A,U,8175.9679461
116857,Mixed-Humid,4A,U,8060.4720008
115398,Mixed-Humid,4A,U,9359.9763968
114611,Mixed-Humid,4A,U,8269.391385
106952,Mixed-Humid,4A,U,13342.963852
103777,Mixed-Humid,4A,U,1448.3427104
101630,Mixed-Humid,4A,U,1215.9769671
105769,Mixed-Humid,4A,U,1348.5562862
107363,Mixed-Humid,4A,U,939.12779589
100009,Mixed-Humid,4A,U,1235.6825649
113665,Mixed-Humid,4A,U,5689.066575
106974,Mixed-Humid,4A,U,1774.41377
113272,Mixed-Humid,4A,U,4901.9221358
104435,Mixed-Humid,4A,U,5774.1204124
102905,Mixed-Humid,4A,U,6890.2007654
110134,Mixed-Humid,4A,U,4089.0230779
114065,Mixed-Humid,4A,U,10312.521535
107812,Mixed-Humid,4A,U,7050.2639021
117780,Mixed-Humid,4A,U,5134.4659956
107598,Mixed-Humid,4A,U,12497.390025
113716,Mixed-Humid,4A,U,8870.0051366
108653,Mixed-Humid,4A,U,5894.8340545
116769,Mixed-Humid,4A,U,959.54454889
114709,Mixed-Humid,4A,U,12759.949069
100257,Mixed-Humid,4A,U,10099.825768
108036,Mixed-Humid,4A,U,5766.7617097
115086,Mixed-Humid,4A,U,7220.9247397
104147,Mixed-Humid,4A,U,9644.5735973
113542,Mixed-Humid,4A,U,5541.2224984
105164,Mixed-Humid,4A,U,6086.3019429
101304,Mixed-Humid,4A,U,6545.7291969
113686,Mixed-Humid,4A,U,6232.5863121
107232,Mixed-Humid,4A,U,3777.435545
111253,Mixed-Humid,4A,U,9145.6052813
111889,Mixed-Humid,4A,U,5904.1684097
103360,Mixed-Humid,4A,U,5955.3603506
102363,Mixed-Humid,4A,U,3061.5159216
101890,Mixed-Humid,4A,U,6004.7358298
101705,Mixed-Humid,4A,U,10556.544843
106230,Mixed-Humid,4A,U,6786.4435454
110447,Mixed-Humid,4A,U,4305.3201558
113172,Mixed-Humid,4A,U,7293.1143053
106340,Mixed-Humid,4A,U,3682.7602755
115710,Mixed-Humid,4A,U,10466.551376
104869,Mixed-Humid,4A,U,6501.266653
116183,Mixed-Humid,4A,U,11073.811004
100597,Mixed-Humid,4A,U,10392.32016
115965,Mixed-Humid,4A,U,1171.8637248
117530,Mixed-Humid,4A,U,3632.7164133
115385,Mixed-Humid,4A,U,1344.9314625
116528,Mixed-Humid,4A,U,1512.0330188
101266,Mixed-Humid,4A,U,5472.5531617
107684,Mixed-Humid,4A,U,10257.394792
110073,Mixed-Humid,4A,U,5961.8578698
103061,Mixed-Humid,4A,U,4107.5872356
114510,Mixed-Humid,4A,U,11449.407877
100410,Mixed-Humid,4A,U,9919.4349513
116109,Mixed-Humid,4A,U,6691.0179729
100714,Mixed-Humid,4A,U,10789.413835
110719,Mixed-Humid,4A,U,10297.817535
101387,Mixed-Humid,4A,U,5022.708638
111827,Mixed-Humid,4A,U,6647.4137821
112892,Mixed-Humid,4A,U,3186.3935421
115402,Mixed-Humid,4A,U,6049.4528847
111552,Mixed-Humid,4A,U,6332.8973462
100444,Mixed-Humid,4A,U,5317.1746475
105619,Mixed-Humid,4A,U,5849.9507552
111056,Mixed-Humid,4A,U,8677.9786304
102501,Mixed-Humid,4A,U,6361.5879923
100232,Mixed-Humid,4A,U,2740.6437739
116839,Mixed-Humid,4A,U,6179.6785284
114090,Mixed-Humid,4A,U,3373.9888805
100163,Mixed-Humid,4A,U,4052.4263319
109161,Mixed-Humid,4A,U,3575.8694217
117511,Mixed-Humid,4A,U,6239.9781565
112941,Mixed-Humid,4A,U,3137.4649266
107688,Mixed-Humid,4A,U,4753.1244413
103015,Mixed-Humid,4A,U,18741.2146
118425,Mixed-Humid,4A,U,1462.8050389
111148,Mixed-Humid,4A,U,7795.8754964
103703,Mixed-Humid,4A,U,4815.9574882
105607,Mixed-Humid,4A,U,3819.9307236
112181,Mixed-Humid,4A,U,4736.102988
100645,Mixed-Humid,4A,U,12138.706973
116989,Mixed-Humid,4A,U,5060.1027971
114402,Mixed-Humid,4A,U,3063.4174765
117816,Mixed-Humid,4A,U,5778.5402572
102926,Mixed-Humid,4A,U,2629.6674072
108219,Mixed-Humid,4A,U,8356.0352645
109765,Mixed-Humid,4A,U,7999.9588387
104965,Mixed-Humid,4A,U,7500.7608767
112099,Mixed-Humid,4A,U,10442.77066
112205,Mixed-Humid,4A,U,5461.1854206
104516,Mixed-Humid,4A,U,7834.9071735
104431,Mixed-Humid,4A,U,5959.5190185
102912,Mixed-Humid,4A,U,6288.9409707
103748,Mixed-Humid,4A,U,7115.9871226
117014,Mixed-Humid,4A,U,10941.694346
106864,Mixed-Humid,4A,U,10523.137672
108873,Mixed-Humid,4A,U,5091.2726737
116812,Mixed-Humid,4A,U,3426.002854
106696,Mixed-Humid,4A,U,6870.5171056
117475,Mixed-Humid,4A,U,6393.2914835
103416,Mixed-Humid,4A,U,3959.5718543
109102,Mixed-Humid,4A,U,5561.5618475
103364,Mixed-Humid,4A,U,6257.9614596
117078,Mixed-Humid,4A,U,13251.767519
114520,Mixed-Humid,4A,U,7725.4825884
109397,Mixed-Humid,4A,U,6720.516709
104478,Mixed-Humid,4A,U,11576.065183
101823,Mixed-Humid,4A,U,4124.0964394
106036,Mixed-Humid,4A,U,4569.7076254
102274,Mixed-Humid,4A,U,7814.2527945
110087,Mixed-Humid,4A,U,6171.716426
106014,Mixed-Humid,4A,U,12998.790532
102777,Mixed-Humid,4A,U,6782.7743908
111332,Mixed-Humid,4A,U,4684.0675727
112260,Mixed-Humid,4A,U,8930.1700779
114599,Mixed-Humid,4A,U,6404.4734522
102458,Mixed-Humid,4A,U,6390.1646483
110425,Mixed-Humid,4A,U,5765.9867891
112775,Mixed-Humid,4A,U,6836.4957348
106556,Mixed-Humid,4A,U,6827.4088119
104380,Mixed-Humid,4A,U,7691.6905325
100561,Mixed-Humid,4A,U,7253.9626423
113299,Mixed-Humid,4A,U,1901.3848519
100881,Mixed-Humid,4A,U,7175.2771716
105142,Mixed-Humid,4A,U,4910.4972035
107931,Mixed-Humid,4A,U,14327.769501
118021,Mixed-Humid,4A,U,5930.3186358
111300,Mixed-Humid,4A,U,3505.4044342
115252,Mixed-Humid,4A,U,7112.9816375
110583,Mixed-Humid,4A,U,5564.3492054
103053,Mixed-Humid,4A,U,9568.1196551
107720,Mixed-Humid,4A,U,8489.2754818
106367,Mixed-Humid,4A,U,7039.6177257
106907,Mixed-Humid,4A,U,5713.5932428
117524,Mixed-Humid,4A,U,5616.3638864
101733,Mixed-Humid,4A,U,1994.4152848
101682,Mixed-Humid,4A,U,7923.1049435
113866,Mixed-Humid,4A,U,4759.6683604
117547,Mixed-Humid,4A,U,11417.7777
110602,Mixed-Humid,4A,U,5294.3837469
100057,Mixed-Humid,4A,U,8759.6618838
101874,Mixed-Humid,4A,U,5781.1558708
100792,Mixed-Humid,4A,U,11154.026306
116753,Mixed-Humid,4A,U,10627.150932
105667,Mixed-Humid,4A,U,4155.7336159
104138,Mixed-Humid,4A,U,7541.4990461
118150,Mixed-Humid,4A,U,7349.162663
102668,Mixed-Humid,4A,U,5646.0730835
114167,Mixed-Humid,4A,U,9847.9571194
110259,Mixed-Humid,4A,U,5036.5159202
103831,Mixed-Humid,4A,U,6487.7533782
100274,Mixed-Humid,4A,U,6043.4697548
100485,Mixed-Humid,4A,U,2855.7842668
108788,Mixed-Humid,4A,U,6486.0272812
112631,Mixed-Humid,4A,U,6070.2870017
113421,Mixed-Humid,4A,U,5169.0161999
117739,Mixed-Humid,4A,U,5256.6874868
116103,Mixed-Humid,4A,U,13251.767519
106086,Mixed-Humid,4A,U,5935.9406695
112590,Mixed-Humid,4A,U,12277.729138
103841,Mixed-Humid,4A,U,2014.9761725
111694,Mixed-Humid,4A,U,6614.0056687
118252,Mixed-Humid,4A,U,6769.7940811
117350,Mixed-Humid,4A,U,9247.492428
101704,Mixed-Humid,4A,U,4515.6911378
101703,Mixed-Humid,4A,U,1759.3679888
101186,Mixed-Humid,4A,U,811.23927549
109472,Mixed-Humid,4A,U,11841.659107
117855,Mixed-Humid,4A,U,5182.1363413
110899,Mixed-Humid,4A,U,11713.643604
108401,Mixed-Humid,4A,U,9207.2060721
105139,Mixed-Humid,4A,U,4749.5980249
115019,Mixed-Humid,4A,U,5756.115999
108174,Mixed-Humid,4A,U,1722.9822735
110621,Mixed-Humid,4A,U,3345.9501388
110207,Mixed-Humid,4A,U,5521.8833243
100420,Mixed-Humid,4A,U,11313.528982
105537,Mixed-Humid,4A,U,14480.469203
112576,Mixed-Humid,4A,U,1840.4669307
117959,Mixed-Humid,4A,U,7175.2771716
116651,Mixed-Humid,4A,U,10146.372777
107374,Mixed-Humid,4A,U,4661.7797689
106506,Mixed-Humid,4A,U,2501.0994143
113593,Mixed-Humid,4A,U,5527.033922
117144,Mixed-Humid,4A,U,5788.5474219
104930,Mixed-Humid,4A,U,5609.5885707
103138,Mixed-Humid,4A,U,1589.2173891
106090,Mixed-Humid,4A,U,3495.1873549
106801,Mixed-Humid,4A,U,1516.3555887
105543,Mixed-Humid,4A,U,10230.774075
110359,Mixed-Humid,4A,U,11132.351657
115225,Mixed-Humid,4A,U,10490.508479
101937,Mixed-Humid,4A,U,8807.8843351
106216,Mixed-Humid,4A,U,7123.0199853
110847,Mixed-Humid,4A,U,8646.59869
110829,Mixed-Humid,4A,U,3208.578511
101632,Mixed-Humid,4A,U,5571.276185
106368,Mixed-Humid,4A,U,6289.0413226
106693,Mixed-Humid,4A,U,6265.0486531
112907,Mixed-Humid,4A,U,1578.5594244
104081,Mixed-Humid,4A,U,6239.1367481
113886,Mixed-Humid,4A,U,8716.4120975
105677,Mixed-Humid,4A,U,4738.0737396
106268,Mixed-Humid,4A,U,5112.3314196
101250,Mixed-Humid,4A,U,5244.283376
118292,Mixed-Humid,4A,U,2544.3001525
111578,Mixed-Humid,4A,U,4130.5047354
100338,Mixed-Humid,4A,U,3757.7373973
111016,Mixed-Humid,4A,U,7112.5660204
112711,Mixed-Humid,4A,U,1276.4523047
106338,Mixed-Humid,4A,U,6497.5894524
103255,Mixed-Humid,4A,U,11899.232482
100002,Mixed-Humid,4A,U,9007.3874705
103998,Mixed-Humid,4A,U,9537.0859277
111292,Mixed-Humid,4A,U,5882.6883136
114407,Mixed-Humid,4A,U,9351.1358721
102272,Mixed-Humid,4A,U,3609.6987098
103645,Mixed-Humid,4A,U,1536.1906099
112826,Mixed-Humid,4A,U,5416.4344123
111551,Mixed-Humid,4A,U,1172.334273
103783,Mixed-Humid,4A,U,6656.9459088
106034,Mixed-Humid,4A,U,6177.6534472
114359,Mixed-Humid,4A,U,5012.7838792
106167,Mixed-Humid,4A,U,13251.767519
116520,Mixed-Humid,4A,U,2044.5569311
111173,Mixed-Humid,4A,U,4100.317748
101840,Mixed-Humid,4A,U,9690.4376684
112196,Mixed-Humid,4A,U,4962.7329047
109118,Mixed-Humid,4A,U,7143.2071988
103082,Mixed-Humid,4A,U,5653.1063614
102624,Mixed-Humid,4A,U,6537.2380548
107002,Mixed-Humid,4A,U,5538.7203727
106246,Mixed-Humid,4A,U,6425.4331191
110865,Mixed-Humid,4A,U,5576.8820588
110347,Mixed-Humid,4A,U,6912.9826544
108948,Mixed-Humid,4A,U,8768.5246471
100377,Mixed-Humid,4A,U,8654.3090002
107964,Mixed-Humid,4A,U,4413.061717
108083,Mixed-Humid,4A,U,4670.9862955
102915,Mixed-Humid,4A,U,816.59173369
105786,Mixed-Humid,4A,U,4582.7830054
106262,Mixed-Humid,4A,U,10936.673134
113284,Mixed-Humid,4A,U,12224.218329
110095,Mixed-Humid,4A,U,6759.0486656
111708,Mixed-Humid,4A,U,6944.9313695
117359,Mixed-Humid,4A,U,5492.3992304
104165,Mixed-Humid,4A,U,5860.8681168
111397,Mixed-Humid,4A,U,1536.1906099
106193,Mixed-Humid,4A,U,5606.1772235
107951,Mixed-Humid,4A,U,7443.9766118
110317,Mixed-Humid,4A,U,7016.9193369
113154,Mixed-Humid,4A,U,7550.9454715
116682,Mixed-Humid,4A,U,5043.1724376
103347,Mixed-Humid,4A,U,9647.5818837
115870,Mixed-Humid,4A,U,7561.5649633
112622,Mixed-Humid,4A,U,6501.3490503
112584,Mixed-Humid,4A,U,5824.1665709
110115,Mixed-Humid,4A,U,3840.2520135
103538,Mixed-Humid,4A,U,7211.6601301
114687,Mixed-Humid,4A,U,8589.2928828
114879,Mixed-Humid,4A,U,934.11496197
109414,Mixed-Humid,4A,U,6647.2807667
106140,Mixed-Humid,4A,U,9277.8525162
102558,Mixed-Humid,4A,U,6845.9461511
103195,Mixed-Humid,4A,U,9760.7029331
103343,Mixed-Humid,4A,U,9595.550141
117507,Mixed-Humid,4A,U,1997.3338393
102827,Mixed-Humid,4A,U,2142.897628
108125,Mixed-Humid,4A,U,10087.138989
105702,Mixed-Humid,4A,U,6168.6314545
110298,Mixed-Humid,4A,U,5356.8943908
103172,Mixed-Humid,4A,U,7054.4896186
103024,Mixed-Humid,4A,U,5271.894161
110555,Mixed-Humid,4A,U,5699.1066999
103628,Mixed-Humid,4A,U,13873.577469
106482,Mixed-Humid,4A,U,9146.1153648
106993,Mixed-Humid,4A,U,4598.7625742
105806,Mixed-Humid,4A,U,7146.4129479
113911,Mixed-Humid,4A,U,14841.109187
111433,Mixed-Humid,4A,U,4881.9219469
110460,Mixed-Humid,4A,U,5764.0961262
114132,Mixed-Humid,4A,U,5018.2760523
113338,Mixed-Humid,4A,U,3014.6516267
107082,Mixed-Humid,4A,U,5356.0520715
107618,Mixed-Humid,4A,U,5545.9072735
108330,Mixed-Humid,4A,U,12537.848332
115312,Mixed-Humid,4A,U,12582.351453
112505,Mixed-Humid,4A,U,8244.8984344
112455,Mixed-Humid,4A,U,12303.195724
108808,Mixed-Humid,4A,U,5512.4960845
106924,Mixed-Humid,4A,U,11501.97193
109425,Mixed-Humid,4A,U,6974.4832463
109149,Mixed-Humid,4A,U,7345.9917367
117782,Mixed-Humid,4A,U,5664.9563323
115155,Mixed-Humid,4A,U,3771.7129103
102585,Mixed-Humid,4A,U,7893.1036204
101432,Mixed-Humid,4A,U,5520.7289384
116515,Mixed-Humid,4A,U,12159.447044
104278,Mixed-Humid,4A,U,5224.3796604
100132,Mixed-Humid,4A,U,7745.7607746
106446,Mixed-Humid,4A,U,950.39215365
101423,Mixed-Humid,4A,U,12236.716932
117100,Mixed-Humid,4A,U,10094.781078
104857,Mixed-Humid,4A,U,12439.690329
110475,Mixed-Humid,4A,U,9816.8261944
115906,Mixed-Humid,4A,U,7431.7006472
101666,Mixed-Humid,4A,U,4229.7466437
115336,Mixed-Humid,4A,U,6449.9536924
114122,Mixed-Humid,4A,U,5262.9161986
104926,Mixed-Humid,4A,U,1722.9822735
100047,Mixed-Humid,4A,U,3763.2540004
118130,Mixed-Humid,4A,U,7070.9793734
111847,Mixed-Humid,4A,U,4892.9727707
107383,Mixed-Humid,4A,U,12054.797858
106575,Mixed-Humid,4A,U,10815.013697
113936,Mixed-Humid,4A,U,4488.3389253
103450,Mixed-Humid,4A,U,11178.874909
105588,Mixed-Humid,4A,U,4605.4556067
101851,Mixed-Humid,4A,U,10968.829284
114937,Mixed-Humid,4A,U,6148.5581657
111900,Mixed-Humid,4A,U,9481.2975374
111732,Mixed-Humid,4A,U,11318.907342
118142,Mixed-Humid,4A,U,2265.9997047
113680,Mixed-Humid,4A,U,6383.3687581
105950,Mixed-Humid,4A,U,10422.695109
117093,Mixed-Humid,4A,U,4376.7919373
102748,Mixed-Humid,4A,U,1462.8050389
107080,Mixed-Humid,4A,U,1722.9822735
117700,Mixed-Humid,4A,U,10126.290269
115685,Mixed-Humid,4A,U,6016.5552615
114001,Mixed-Humid,4A,U,7492.5800464
111794,Mixed-Humid,4A,U,12588.763108
112997,Mixed-Humid,4A,U,1929.3557197
102510,Mixed-Humid,4A,U,5108.9340085
109683,Mixed-Humid,4A,U,7268.0150395
112610,Mixed-Humid,4A,U,5458.7981678
110590,Mixed-Humid,4A,U,6025.1348356
101257,Mixed-Humid,4A,U,8318.0386742
114554,Mixed-Humid,4A,U,12054.797858
110027,Mixed-Humid,4A,U,6695.3631949
108231,Mixed-Humid,4A,U,4535.9735841
117370,Mixed-Humid,4A,U,7578.213538
101642,Mixed-Humid,4A,U,3885.2523965
116921,Mixed-Humid,4A,U,11194.567105
104708,Mixed-Humid,4A,U,13341.817677
104388,Mixed-Humid,4A,U,5077.3888279
105993,Mixed-Humid,4A,U,13453.3683
118011,Mixed-Humid,4A,U,7664.8623649
103085,Mixed-Humid,4A,U,5829.5630775
108932,Mixed-Humid,4A,U,3532.7637519
104549,Mixed-Humid,4A,U,3225.266089
105023,Mixed-Humid,4A,U,4139.0835611
103152,Mixed-Humid,4A,U,5285.4189385
104127,Mixed-Humid,4A,U,4596.6304468
115511,Mixed-Humid,4A,U,11089.243531
114348,Mixed-Humid,4A,U,2265.1142625
109952,Mixed-Humid,4A,U,7506.1035206
115859,Mixed-Humid,4A,U,9041.3573845
100070,Mixed-Humid,4A,U,5454.7785637
110890,Mixed-Humid,4A,U,12792.435116
102913,Mixed-Humid,4A,U,1667.4964907
104108,Mixed-Humid,4A,U,6606.4294727
117124,Mixed-Humid,4A,U,4319.7209913
108917,Mixed-Humid,4A,U,13493.032575
110185,Mixed-Humid,4A,U,7957.3026539
100049,Mixed-Humid,4A,U,6859.9146424
117691,Mixed-Humid,4A,U,4877.3865428
114941,Mixed-Humid,4A,U,6128.2741564
107165,Mixed-Humid,4A,U,8257.0792437
115895,Mixed-Humid,4A,U,13124.868877
108030,Mixed-Humid,4A,U,6004.9966923
100705,Mixed-Humid,4A,U,1443.3872537
